,Fighter_ID,Fighter_Name,matches
954,8c21eb9fd7c4c203,Timo Feucht ,
955,d814f5192e58fb2f,Drew Fickett The Master,
956,0ec821423baa26bd,Scott Fiedler ,
957,6e380a4d73ab4f0e,Ron Fields Killing,
958,aa72b0f831d0bfe5,Deiveson Figueiredo Deus da Guerra,Deiveson Figueiredo
959,cdadae5363b66eef,Francisco Figueiredo Sniper,
960,daff32bc96d1eabf,Anthony Figueroa ,
961,bbfca6d5c27d9cd8,Edwin Figueroa El Feroz,Edwin Figueroa
962,2abdead94ce73552,Paulo Filho ,
963,8fd808923cffff82,Andre Fili Touchy,Andre Fili
964,c32fb8c0f6471a4d,Mirko Filipovic Cro Cop,
965,997b4f52f76a0b53,Brady Fink ,
966,0496cdac0bc9edd8,Jesse Finney ,
967,3317823959d32a05,Jan Finney Cuddles,Jan Finney
968,9583662df31d943f,Luigi Fioravanti ,Luigi Fioravanti
969,34ff304266360297,Manon Fiorot The Beast,
970,16d09e800ad7ec79,Luiz Firmino Buscape,Luiz Firmino
971,f34312c2ccfa0e00,Spencer Fisher The King,
972,bebb4ae55ac2bf6f,Chris Fishgold ,
973,5517bd590dbbe1f8,Bryanna Fissori ,
974,6f018c039b4d5d80,Jon Fitch ,
975,b8dc5fbf8338adc5,Isi Fitikefu Doxz,
976,c814b4c899793af6,Rafael Fiziev Ataman,
977,7d09200f6a77b20e,Colin Fletcher The Freakshow,
978,09e62c450e754913,Jimmy Flick The Brick,
979,b5f44dcb863f595b,Luke Flores ,
980,4bb0f74d5e26f89a,Ty Flores Big Medicine,
981,d23d5960ac5e117c,Alejandro Flores El Gallito,
982,cb139171ed1b69fe,Kenny Florian KenFlo,
983,8164250600b7c91b,Cody Floyd ,
984,c97fc5fbf7d32b8a,Bobby Flynn ,
985,01d2ed8c502e3828,Caros Fodor The Future,
986,fa534853eb195270,Mal Foki Twin Tiger,
987,5de61b03868035ff,Matt Foki Twin Tiger,
988,0adf1aacda5e26ac,AJ Fonseca ,
989,05339613bf8e9808,Rob Font ,Rob Font
990,7a82635ffa9b59fe,Claudionor Fontinelle ,
991,947eccadb72f4f6f,Jesse Forbes Kid Hercules,
992,a71ce6ff0b4a9dbb,Sterling Ford ,
993,5340123d826ceadb,Codale Ford Crunch Time,
994,b102c26727306ab6,Jussier Formiga ,Jussier Formiga
995,44bc27bfa76dcd9e,Renee Forte ,Renee Forte
996,d761b3766e38c5db,Marcel Fortuna ,
997,3dc3022232b79c7a,Brian Foster The Foster Boy,Brian Foster
998,ec33146e43e58933,Xavier Foupa-Pokam Professor X,
999,d745d4146be48679,Mason Fowler ,
1000,f65a0eb902f9476b,Brandon Foxworth ,
1001,e0ec3c3b6b611f7e,Hermes Franca ,
1002,00a3ff40c4b2cf21,Glaico Franca Moreira Nego,Glaico Franca
1003,ecfdbf38681a59ba,Francisco France Kiko,
1004,b9532d815060de7f,John Franchi ,
1005,d897897060f10a3a,Rich Franklin Ace,
1006,040d3b4c735541aa,Zoila Frausto Warrior Princess,
1007,fee02819a271c050,Stephanie Frausto Lil Bovy,Stephanie Frausto
1008,d3711d3784b76255,Zane Frazier Nasty,
1009,3beeeafcbc8b4cbc,Gary Frazier ,
1010,78863e4a28204a6b,Justin Frazier The Grizzly Bear,
1011,b4bc2e3353a770b5,Ian Freeman The Machine,
1012,5870bd1eadf4f322,Jason Freeman ,
1013,f1f37d667bcd0d27,Willamy Freire Chiquerim,
1014,98a58c26c5b1ed17,Patricio Freire Pitbull,Patricio Freire
1015,90e6dde9113830bd,Patricky Freire Pitbull,Patricky Freire
1016,a47e9ec288c91067,Jeremy  Freitag ,
1017,14b9e0f2679a2205,Rafael Freitas Capoeira,
1018,9aa56f004b2bca07,Donavon Frelow ,
1019,73321668ff977f1b,Clay French ,
1020,756f45905fb20cb5,Mike French ,
1021,dccb63727f2f5f74,Matt Frevola The SteamRolla,
1022,d05cb1e8d1b885d8,Jinh Yu Frey ,Jinh Yu Frey
1023,ee704df0afd74558,Artem Frolov ,Artem Frolov
1024,1641ef250e9de19b,Sarah Frota A Treta,Sarah Frota
1025,271fe91f4ba9d2c5,Don Frye The Predator,
1026,253de74457bd6374,Tony Fryklund The Freak,
1027,c3c38c86f5ab9b5c,Jesse Fujarczyk The Ronin,
1028,d71d968dc6ecfdaf,Katsuhisa Fujii Shamoji,
1029,fb6c531726447ff3,Megumi Fujii Mega Megu,
1030,b1605ea39fba6af6,Kazuyuki Fujita Ironhead,
1031,ccd58ff71e260ed5,Keisuke Fujiwara ,
1032,7c35f869033901ae,Riki Fukuda ,
1033,4638cc6479cc0afe,Masio Fullen Lobo,Masio Fullen
1034,911fb265462f0d94,Travis Fulton The Ironman,
1035,1f5f75658551f2d3,Sam Fulton ,
1036,aa3153a9941b4d44,Masakatsu Funaki ,
1037,e9e1acc96536bb4f,Ricardo Funch Golden Boy,
1038,c3e2eca94b2320bc,Katsuaki Furuki ,
1039,fcd8b623892b9a10,James Gabert ,
1040,fe98f86284a6eeb3,Gustavo Gabriel ,Gustavo Gabriel
1041,ec34349e7dffcde7,Claudia Gadelha Claudinha,Claudia Gadelha
1042,a7a79b8efbceaaac,Alavutdin Gadjiev ,
1043,9e8f6c728eb01124,Justin Gaethje The Highlight,Justin Gaethje
1044,837d30395faca41e,Sheila Gaff The German Tank,Sheila Gaff
1045,a54660deb6a8489c,Muin Gafurov Tajik,
1046,b8592b4a383696cd,Mitch Gagnon ,
1047,8e6cfbd455f0f9c2,Brandon Gaines ,
1048,06dc1a58663579d2,Travis Galbraith The Gladiator,
1049,0876d21328cf4a45,Dave Galera Scarecrow,
1050,8a1b4330c7957961,Zelg Galesic Benkei,
1051,9e50097a89442158,Mickey Gall ,Mickey Gall
1052,96706c75a2b14164,Daniel Gallemore Big Kansas,
1053,cc81c92fe2254935,Tom Gallicchio Da Tank,
1054,7e654edcddd71550,Turrell Galloway ,
1055,ad3fdba28a7540cf,Eric Galvan ,
1056,45fe6765c56d8018,Andre Galvao ,Andre Galvao
1057,e15d0a2519d6a0b5,Marcos Galvao Loro,
1058,289a3b69b85da7cd,Lucas Gamaza ,
1059,10559c53de0b950e,Joey Gambino The Raging Warrior,
1060,cc6f9d1e89f3449a,Manvel Gamburyan The Anvil,
1061,72db2a14ffa73ece,Mateusz Gamrot Gamer,
1062,0d980975001ae3d8,Shamil Gamzatov ,
1063,41904fc4d3f5bffc,Ariel Gandulla ,
1064,787bb1f087ccff8a,Ciryl Gane Bon Gamin,Ciryl Gane
1065,6d7886b094b471ac,Sean Gannon The Cannon,
1066,7bde387d50829adf,Eduardo Garagorri ,Eduardo Garagorri
1067,d8c7c61b176e3994,Cody Garbrandt No Love,Cody Garbrandt
1068,917e53fa0adea0d3,Leonard Garcia Bad Boy,
1069,8d49545dadf9b919,Edgar Garcia ,
1070,e5dc36e0aba7e9da,Alejandro Garcia Alex,
1071,a2b12c3f3d60ff69,Alex Garcia The Dominican Nightmare,
1072,8a04d94dfcfab159,Nick Garcia Nitro,Nick Garcia
1073,97cf1a2c7c5e7889,Steve Garcia Mean Machine,Steve Garcia
1074,ac5a7400da3a9a41,Elias Garcia ,Elias Garcia
1075,4f7e290e71d60f87,Rulon Gardner ,
1076,70167689d6a01793,David Gardner ,
1077,8e5bfd4e82352340,Pablo Garza The Scarecrow,Pablo Garza
1078,a1b0715c4fd2dbd3,Azamat Gashimov ,
1079,e4770d5ed44a3970,Brian Gassaway ,
1080,8c0580d4fff106c1,Kelvin Gastelum ,Kelvin Gastelum
1081,6ded9184b2284645,Willie Gates ,
1082,a4a80dd7336ffd59,Melissa Gatto ,
1083,b72a60a0cadff408,Louis Gaudinot Goodnight,Louis Gaudinot
1084,effd0b70e6749ab2,Charlene Gellner Princess,
1085,14e797332ea32cdb,Chad George Savage,
1086,2f1700b3a4a09bc7,Paul Georgieff ,
1087,15edcf67ccf5be84,Brian Geraghty Duke,
1088,42883268854b78be,Derek Getzel The Pretzel,
1089,2db0c114414d4f06,Karine Gevorgyan The Princess,
1090,a24e080000fa7a35,Darrel Gholar ,
1091,cb6783c39c01d896,Tiki Ghosn ,
1092,de45aaae23dfa392,Christos Giagos The Spartan,Christos Giagos
1093,946db8a378903cc3,Joe Giannetti ,
1094,96a221341035b701,Nick Gibbons ,
1095,f74e037b97917027,James Giboo ,
1096,63eedfcc73071d41,Lance Gibson Fearless,
1097,69db199087a1a792,Lee Gibson Lethal,
1098,700a674c042b7a96,Cody Gibson The Renegade,Cody Gibson
1099,09439946214993bc,Chase Gibson El Guero,
1100,db8b800176d26f6e,Kenny Giddens ,
1101,e7f51d9f9e9259e7,Thomas Gifford The Young Lion,
1102,83825fad27ab3581,Joseph Gigliotti Capo,
1103,6bb1d2b714d4b3bc,Joey Gilbert ,
1104,b27a1fcb56a3035a,Trevin Giles ,Trevin Giles
1105,42c96a9c4802e2e1,Kultar Gill Black Mamba,
1106,160b931119c1bf91,Jesse Gillespie ,
1107,84ff027394f7e470,Gregor Gillespie The Gift,Gregor Gillespie
1108,91720876db0ee468,Jason Gilliam ,
1109,10ccdcd14c3dfcf1,Krishaun Gilmore ,
1110,762c69860eef65d8,Alex Gilpin ,
1111,c96518b7f6881004,Bob Gilstrap ,
1112,a58114c6dd0add64,Demetrius Gioulacos ,
1113,c1ea31a904fe08a9,Billy Giovanella Wolverine,
1114,3e03cec9767d37e6,He-Man Gipson ,
1115,4b4f6abdce986be6,Israel Giron El Rojo,
1116,81f1810f72df8f25,Brandon Girtz Cold Roll,Brandon Girtz
1117,fda067e842b07466,Jason Glaza ,
1118,ed133185689088b3,Mike Glenn ,
1119,814ff3018127e8fc,Rick Glenn The Gladiator,
1120,ad56b3f00ca38dfd,Mark Godbeer The Hand Of,
1121,bd85ca0bb4f26cfc,Clint Godfrey ,
1122,5ca158b1cc9cb242,Jason Godsey ,
1123,e62b36885ecdac27,Allan Goes ,
1124,e86af30738a5452a,Jonny Goh ,
1125,26e3f3928b1891d9,Hannah Goldy 24K,Hannah Goldy
1126,ac29d508d78384c9,Marcelo Golm ,
1127,af1e5c64b8663aa0,Sergio Gomez ,
1128,a0a680fe2f6cc8e6,Frank Gomez ,
1129,0a66de3a797cf73a,Alan Gomez ,
1130,489413d3be819647,David Gomez ,
1131,1e35aa8955794580,Ulysses Gomez Useless,
1132,0778f94eb5d588a5,Joey Gomez KO King,
1133,513e84bfe65ff509,Luis Gomez Tiger Junior,Luis Gomez
1134,3a28e1e641366308,Joey Gomez ,
1135,e90f4291f93708e6,Edson Gomez ,Edson Gomez
1136,b4880ef2f838d4e1,Silvana Gomez Juarez La Malvada,Silvana Gomez Juarez
1137,3be081c29bf734d9,Takanori Gomi The Fireball Kid,Takanori Gomi
1138,b2acebbef8da14ea,Akihiro Gono ,Akihiro Gono
1139,270b89c00ef0c55c,Gabriel Gonzaga Napao,Gabriel Gonzaga
1140,94535f76f43b466a,Justin Gonzales J-Train,
1141,be5aab761c40ef35,Fernando Gonzalez The Menifee Maniac,
1142,28d8638ea0a71908,Nick Gonzalez The Ghost,
1143,69c071bc2621e8b0,Fabian Gonzalez ,
1144,2ff2e6e5abea3e53,Lewis Gonzalez Lethal,
1145,e45cfa47f504033a,Jason Gonzalez Nicoya,Jason Gonzalez
1146,1ebdcb7488d0ebee,Pearl Gonzalez ,Pearl Gonzalez
1147,ff175a137b395e2b,Jorge Gonzalez Street,
1148,de47c33e48b0ce38,Mikey Gonzalez Rolls,Mikey Gonzalez
1149,1bda4867f1baceac,Kier Gooch ,
1150,4e0692ad070976e4,Lyman Good Cyborg,Lyman Good
1151,c730a0be691dc081,Jared Gooden NiteTrain,
1152,fbbde91f7bc2d3c5,Gary Goodridge Big Daddy,
1153,7f98d9d5a10fa25c,Jordan Goodwin ,
1154,279093302a6f44b3,Gerard Gordeau ,
1155,8cad40a75e5c97f5,Eddie Gordon Truck,
1156,7026eca45f65377b,Jared Gordon Flash,Jared Gordon
1157,68c4ca70067bf282,Tebaris Gordon Boom,
1158,dee294e9717012c2,Malcolm Gordon X,
1159,803bebcfb6d6f506,Alex Gorgees Hitman,
1160,c10eb2f12c489f6d,Tim Gorman The Psycho,Tim Gorman
1161,052ceb8976695342,Chase Gormley ,
1162,fb1538b46877a695,Jonathan Goulet The Road Warrior,
1163,51e86de150ee8be6,Thibault Gouti GT,Thibault Gouti
1164,af5b208e97f5d382,Wilson Gouveia ,
1165,c44acf87e376c62b,Todd Gouwenberg ,
1166,2391a73686200c5d,Hugo Govea ,
1167,ae954fd497025462,Justin Governale The Therapist,
1168,3f11b5d4bd76a6d9,Damian Grabowski The Polish Pitbull,
1169,429e7d3725852ce9,Royce Gracie ,
1170,52d92050a046bc17,Crosley Gracie ,
1171,82d6a9ae41aac3f7,Daniel Gracie ,
1172,a9c45a8b21eabadc,Ralph Gracie ,
1173,aae0897825336b1a,Renzo Gracie ,
1174,194fc025f9355db6,Rickson Gracie ,
1175,36877f0e62b25b96,Rodrigo Gracie ,
1176,b807814d977682eb,Royler Gracie ,
1177,0c3838c8f7c620c2,Ryan Gracie ,
1178,84283233ec42be5f,Ralek Gracie ,
1179,e4a9dbade7c7e1a7,Rolles Gracie ,
1180,079488710f012779,Cesar Gracie ,
1181,a6bbd3df469c6bea,Roger Gracie ,
1182,722b870449243083,Igor Gracie ,
1183,12d855d12a624da2,Neiman Gracie ,
1184,242d36d241b43c12,Kron Gracie ,Kron Gracie
1185,3e514f437c51ce0a,Steven Graham ,
1186,6e4acc2c115215b5,Scott Graham ,
1187,7559395ad833c074,Miranda Granger Danger,Miranda Granger
1188,a26198ba5093147e,TJ Grant ,
1189,113df4fde64735c6,Davey Grant Dangerous,Davey Grant
1190,8be158ca1e5ea6a0,Dwight Grant The Body Snatcher,Dwight Grant
1191,e8b731feff72294b,Alexa Grasso ,Alexa Grasso
1192,601964f9654f911a,Tony Gravely ,Tony Gravely
1193,3f1d23b01c552a13,Michael Graves ,
1194,642862d6d63605cd,Shelton Graves The Gravedigger,
1195,2db65fc038c0018e,James Gray The Phenom,James Gray
1196,bb0d290026d7681d,Kevin Gray Pocket Herc,
1197,6d12031661db8ac8,Sam Greco ,
1198,887961364be5ceb3,Bobby Green King,Bobby Green
1199,f046d724d2a84ac5,Desmond Green The Predator,Desmond Green
1200,5eb50529a8418b77,Gabe Green Gifted,
1201,068f8a189a47fea6,Maurice Greene The Crochet Boss,
1202,bfc2fc38a0e20211,Matt Grice The Real One,
1203,fcffee71cff5530e,Forrest Griffin ,
1204,20205040232ed0f3,Tyson Griffin ,
1205,b0d6a1d8ac3d563d,Max Griffin Pain,Max Griffin
1206,ebef46976554f975,Jordan Griffin Native Psycho,Jordan Griffin
1207,fdf18227faa596dd,Chad Griggs The Grave Digger,
1208,7fb4234670271505,Chuck Grigsby The Reverend,
1209,dde70a112e053a6c,Rodrigo Gripp de Sousa Riscado,
1210,950d0ef5c17157c5,Maxim Grishin Maximus,Maxim Grishin
1211,60ba33c3f555a7a3,Josh Grispi The Fluke,Josh Grispi
1212,6741218640534d8b,Garrett Gross ,
1213,234f3767ff0e5701,Kendall Grove Da Spyder,Kendall Grove
1214,36a432f22144843e,Neil Grove Goliath,Neil Grove
1215,feaf00f3373435d6,Chris Gruetzemacher Gritz,Chris Gruetzemacher
1216,1e7483dbff40b84b,Vik Grujic The Spartan,
1217,56fcb2c4d99f9d1b,Mike Grundy ,
1218,dd12382f28296f7b,Wang Guan The Dongbei Tiger,Wang Guan
1219,1abfb658cd4f8533,Nandor Guelmino The Hun,
1220,2963369e327e1979,Fabricio Guerreiro ,
1221,9f1641c08cf8fbe2,Shannon Gugerty ,
1222,c47df9303d318c67,Clay Guida The Carpenter,Clay Guida
1223,ce25b4ed82b1811b,Jason Guida ,
1224,ccd1299e0345e0ce,Melvin Guillard The Young Assassin,Melvin Guillard
1225,da0f33e4255f99eb,Chris Guillen ,Chris Guillen
1226,0c9c0a43d3f3f49d,Marcelo Guimaraes Magrao,
1227,cc98d857b148e33a,Leonardo Guimaraes Leleco,
1228,4d74641fac830182,Brad Gumm ,
1229,a0c139b34f11421a,John Gunderson Quick Guns,
1230,3956bdc8ab2e54b3,John Gunther The Machine,
1231,04d5718ed2661e8c,Jorge Gurgel ,
1232,8377c5572cb356f3,Fabio Gurgel ,
1233,cc300e9aa3063431,Andre Gusmao ,Andre Gusmao
1234,3c6976f8182d9527,Alexander Gustafsson The Mauler,Alexander Gustafsson
1235,a789defa9086da46,Justin Guthrie ,
1236,cd85b48dc880fabd,Horacio Gutierrez The Punisher,
1237,45f0cc9d18f35137,Chris Gutierrez El Guapo,Chris Gutierrez
1238,eaea0fc7b76525a8,Mike Guymon The Joker,
1239,184b7a36d50dcc5e,Chelsea Hackett Hammer,
1240,bf12aca029bfcc47,Keith Hackney The Giant Killer,
1241,99793cf88c5adeee,Steve Hadsel ,
1242,38c626ca912c7bac,Damir Hadzovic ,
1243,219a254e15d60135,Tim Hague The Trashing Machine,
1244,4955c524c2a71469,Yazan Hajeh Yazzle Dazzle,
1245,206a7d47eb62170e,Stoney Hale The Skuller,
1246,439d4bbefd4e6940,Kevin Haley The North Woods Nightmare,Kevin Haley
1247,18524b46c570730b,Mark Hall ,
1248,65578a75fa7900e3,Uriah Hall Prime Time,Uriah Hall
1249,8866c6f509c19089,Ryan Hall The Wizard,
1250,8a8a84b743ae7699,Dennis Hallman Superman,Dennis Hallman
1251,a3be148af5c7b088,Piotr Hallmann Pletwal,Piotr Hallmann
1252,bad28b7b34f334de,Tony Halme ,
1253,e763679f15326ae1,Brandon Halsey Bull,
1254,88c8f47241d90040,John Halverson The Hurricane,
1255,165c244bcca3ed26,Seo Hee Ham ,
1256,c3c23c99477c041b,Frank Hamaker ,
1257,1b4d6971bb18b82c,Kazuhiro Hamanaka ,
1258,98b80a717b9bda17,Matt Hamill The Hammer,Matt Hamill
1259,7ada6ea792a34424,Jeremy Hamilton Hawk,Jeremy Hamilton
1260,c727c7d31c50c4cf,Anthony Hamilton Freight Train,Anthony Hamilton
1261,7da5839b223f3728,CJ Hamilton The Autobot,
1262,23459ee7e373b98f,Jared Hamman The Messenger,
1263,1f77fce698e80488,James Hammortree The Sledge,
1264,24e9d6b0a24cff9d,Dean Hancock The Hammer,
1265,86e388ed20761ad9,Joachim Hansen Hellboy,
1266,4100c7a09497ad41,Kay Hansen ,Kay Hansen
1267,b7b84ccd221be298,Nasrat Haqparast ,Nasrat Haqparast
1268,b9c3ee342eb72100,Janay Harding Hollowpoint,
1269,69b69c0178c4004d,Antoni Hardonk ,
1270,473ce3aa581251a2,Dan Hardy The Outlaw,Dan Hardy
1271,85073dbd1be65ed9,Greg Hardy Prince of War,Greg Hardy
1272,848809f3986b4977,Baru Harn Seiryu,
1273,14a433bccba87016,Scott Harper ,
1274,30cd319d39ee689b,Gerry Harris ,
1275,c4b81cdecd5d6abe,Gerald Harris ,
1276,ba043b03eb799063,Phil Harris Billy,
1277,03f982ca3735070c,Walt Harris The Big Ticket,Walt Harris
1278,0e96af5220d27ed4,Dhafir Harris Dada 5000,
1279,0e98b05d3cf6d271,Trevor Harris ,
1280,a53d30163304aa6e,Carlston Harris Mocambique,
1281,16bf6a73bdd302cd,Collin Hart ,
1282,058e4e08a1ad8aba,Dale Hartt ,
1283,34f3869747bf8fa9,Luke Hartwig ,
1284,83a477a7dba1ca58,Clay Harvison Bushwacker,
1285,2a2eeee20ef049cf,Hidehiko Hasegawa ,
1286,5bd533d50c8e7b8a,Chris Haseman The Hammer,
1287,ae4343d29c68e9d0,Takayo Hashi ,
1288,a890f9a791ed615d,Tomohiko Hashimoto ,
1289,77940e45bc86208e,Justin Haskins ,
1290,cf615eb4b7862c76,Hayder Hassan Hulk,Hayder Hassan
1291,c76ceda100ac0fad,Daiki Hata DJ Taiki,
1292,28f3c2258a1d8874,John Hathaway The Hitman,
1293,547afe1017e72dbe,Phil Hawes Megatron,
1294,5c7fc58e782b6842,Justin Hawes The Hawk,
1295,9460c867aae1987e,Chris Hawk ,
1296,885e7f70dcac0007,Del Hawkins The Filipino Delight,
1297,0871254cd790c250,Tommy Hayden Wild Card,
1298,0cfbbfa0ba6d9855,Mike Hayes ,
1299,a620638435de0628,Ryan Hayes ,
1300,7d6a3546c988cdc0,Gerric Hayes ,
1301,6ef58dabef8beb15,Josh Haynes Bring the Pain,
1302,a149d6bc670cdb60,Dustin Hazelett McLovin,
1303,19a8cce18a1cef9e,James Head ,
1304,50d2f0018bcf9eef,Pat Healy Bam Bam,Pat Healy
1305,f3eb664db7fb1df3,Ryan Healy The Irish Assassin,Ryan Healy
1306,d85cf12439945941,Spencer Hearns ,
1307,4f95f74620a6b7a4,David Heath ,
1308,bad8be5827ea1bf1,Chris Heatherly Stump,
1309,e57fdbea1b828202,Jake Hecht Hitman,
1310,2816ced060a21be3,Nick Hein Sergeant,Nick Hein
1311,2e585c701f72fe55,Ian Heinisch The Hurricane,Ian Heinisch
1312,bf43fed8f29e1671,Marcin Held ,Marcin Held
1313,970beed85bc46b63,Delson Heleno Pe De Chumbo,
1314,cacfd51b8e97ace0,Matt Helm ,
1315,0971be7d94e109e1,Elisha Helsper Knuckles,
1316,1ccf4e7caff270df,Dan Henderson Hendo,Dan Henderson
1317,2676b28836a5a836,Benson Henderson Smooth,Benson Henderson
1318,498f0d066396ec59,Ron Henderson ,
1319,7649c4c95b824488,Josh Hendricks ,Johny Hendricks
1320,0941df56f6ac954b,Johny Hendricks Bigg Rigg,Johny Hendricks
1321,9ab9912e0f8fa6d6,Cory Hendricks ,
1322,e5bda12faabfc850,Luis Henrique KLB,Luis Henrique
1323,1649770c649db6a5,Diego Henrique da Silva Gaucho,
1324,f7d73e452b064bf2,Danny Henry The Hatchet,
1325,e1acbb6352ca3551,TJ Hepburn The Carnivore,
1326,4c88a1db5a46c6a4,Jai Herbert Black Country Banger,
1327,06f36cf4bd97ec77,Ed Herman Short Fuse,Ed Herman
1328,cbd6f1abf955e628,Dave Herman ,
1329,0a1942069c9ad6b6,Jack Hermansson The Joker,Jack Hermansson
1330,df2cf66d8c0123db,Noe Hernandez ,
1331,4a76daef28549957,Joe Hernandez ,
1332,915c8d39d4a0e7d1,Ramiro Hernandez Junior,Ramiro Hernandez
1333,262a7d06203657e6,Alexander Hernandez The Great,Alexander Hernandez
1334,093e1f5bb73850be,Anthony Hernandez Fluffy,Anthony Hernandez
1335,f97c5433c77522d3,Nohelin Hernandez Suave,Nohelin Hernandez
1336,440c9dbab63528fb,Paul Herrera The Bone Crusher,
1337,f71028a6e5128856,Chris Herrera The Crusher,
1338,c169545ab0825f44,Geane Herrera La Pulga,
1339,74d35fbc9c6a61bd,Alvaro Herrera Mendoza Chango,Alvaro Herrera
1340,b6850671a008bf9a,Felice Herrig Lil Bulldog,
1341,7450525c7ba032a0,Heath Herring The Texas Crazy Horse,Heath Herring
1342,32a3025d5db456ae,Jon Hess ,
1343,92b62174c175ce19,Clint Hester Headbussa,Clint Hester
1344,13150cf89a5b81e0,Brandon Hester The Beast,
1345,893d51aaf024eddd,Jimy Hettes The Kid,Jimy Hettes
1346,fdb02029556ff4ed,Conor Heun Hurricane,
1347,e69c5ce12f4e762b,Marcus Hicks The Wrecking Ball,Marcus Hicks
1348,5bb0a618ad03ac64,Jay Hieron The Thoroughbred,Jay Hieron
1349,88432fe79d5091d9,Lee Higgins ,
1350,e5d03e4d966126bd,Jason High The Kansas City Bandit,
1351,318e629d1eb7aa49,Richie Hightower The Dirty Samurai,
1352,2af2d675f7d847e3,Alex Higley ,
1353,abbc737317f66b81,Corey Hill ,
1354,86b30a86664cb6e4,Isaiah Hill ,
1355,f0feeb2192937424,Angela Hill Overkill,Angela Hill
1356,006efbb0c1621fd7,Tyler Hill ,
1357,5444c5a201d3ee5a,Jamahal Hill Sweet Dreams,Jamahal Hill
1358,bc7efc037c5f6550,Kailan Hill ,
1359,06f0ffa6446c5b6d,Branden Lee Hinkle The Iron Lion,
1360,ef7fa30364cbe7f2,Hatsu Hioki ,Hatsu Hioki
1361,483b3170b3c05cf0,Alan Hiro Yamaniha,
1362,9d4522df6fc49a47,Kuniyoshi Hironaka ,
1363,35faad160d346839,Mizuto Hirota Pugnus,Mizuto Hirota
1364,8332a607df696345,Yuji Hisamatsu ,
1365,c13042265355a290,Kwan Ho Kwak ,
1366,b57edace7b647f07,Matt Hobar The Crowbar,Matt Hobar
1367,afaad7d6a581e307,Bobby Hoffman The Truth,
1368,84a067c46306a737,Sam Hoger The Alaskan Assassin,
1369,66ab58d0b3783607,Andrew Holbrook ,Andrew Holbrook
1370,acbb9c76f5894e36,Sean Holden ,
1371,fc60ecf0671b9489,Chris Holdsworth ,Chris Holdsworth
1372,3a46b268013afede,Kevin Holland Trailblazer,Kevin Holland
1373,27d65e9d0fba61ea,Roger Hollett The Hulk,
1374,150ff4cc642270b9,Max Holloway Blessed,Max Holloway
1375,e30715382f42b772,Gabrielle Holloway Gabanator,
1376,ee28aa7f1043756c,Jeremie Holloway Hit Em,
1377,634e2fb70bde3fd5,Holly Holm The Preacher's Daughter,Holly Holm
1378,b5ea750025697880,Rex Holman Big Dog,
1379,a7151778b3381036,Kurt Holobaugh ,Kurt Holobaugh
1380,6e7c758f5cdec01a,Paddy Holohan The Hooligan,
1381,6070f16bcfd89fcf,Ben Holscher The Teacher,
1382,c11f50e9c1513ce9,Mark Holst Boots,Mark Holst
1383,df1eb4354d18a906,Scott Holtzman Hot Sauce,Scott Holtzman
1384,71f048adbfed5b49,Sabah Homasi ,
1385,0a97691039c4bbfb,Mark Hominick The Machine,
1386,472f6f6e6d962f40,Barb Honchak Little Warrior,
1387,4d2e3320d815f687,Chris Honeycutt The Cutt,
1388,d2b1c1317a39f6c6,Satoshi Honma ,
1389,5af480a3b2e1726b,David Hood ,
1390,7f9abc4db2d05764,Lorenzo Hood The Samoan Silverback,
1391,193b9d1858bc4df3,Dan Hooker The Hangman,Dan Hooker
1392,971246648e162f0d,Chase Hooper The Dream,Chase Hooper
1393,18e8b7070228e728,Darrell Horcher The Saint,Darrell Horcher
1394,baf942f4bcb09894,Moti Horenstein ,
1395,3fa7688bfe48a493,Yoshinori Horie ,
1396,98aa60cf58071fd6,Kyoji Horiguchi ,
1397,8d26912cd2aeb366,Jeremy Horn Gumby,
1398,21632ba272c0785a,Matt Horning Horndog,
1399,e29cf523ebd155c5,Chris Horodecki The Polish Hammer,
1400,5c637af9472ae7cc,Jamey-Lyn Horth ,
1401,049d698d773eb3e1,Matt Horwich Suave,
1402,57591bbf1623574e,John Hosman ,John Hosman
1403,21f2974fd08085e3,Saeed Hosseini ,
1404,97a8f39186f489db,Jeff Hougland Hellbound,
1405,c6668eeb261588d3,Trey Houston ,
1406,4b1896310a907656,Jamie Houston ,
1407,36fbaa49a09ff997,Brian Houston B-Hue,Brian Houston
1408,a2b06ca02bca14c0,Harold Howard ,
1409,fc31f896cde2bc2e,John Howard Doomsday,
1410,a7de976620f2ed13,Shane Howell ,
1411,225def29ecfe0fc1,Carlos Huachin Perro Malo,
1412,1ec1b6a7a29ffc71,Brady Huang The Kung Fu Warrior,Brady Huang
1413,d2cd7a69cc55e7ed,Austin Hubbard Thud,
1414,f372a848d250e006,Collin Huckbody All In,
1415,8b9197746bd3e005,Alex Huddleston The Shaved Gorilla,
1416,daf1b84aebd6602b,Roger Huerta El Matador,
1417,737d93a42b8c2e94,Casey Huffman Hellbent,
1418,621a6c59f88a44fe,Matt Hughes ,
1419,d62bb4d84a7267ba,Mark Hughes ,
1420,6a11e325aa60ad02,Jeff Hughes Lights Out,
1421,e94085e821bd81de,Sam Hughes Sampage,
1422,b0718335e9868cfd,David Hulett Hollywood,
1423,b9c75e7fc910f587,Bryan Humes ,
1424,cb1b4d237b0079e6,Abongo Humphrey ,
