Fighter_ID,Fight_ID,Fight_Name,Weight_Class,Opponent,Method,Round_End,Time_End,Fight_format,Referee,Details
fb41432b622992a9,8794b5f9a591daf6,UFC 204: Bisping vs. Henderson,Lightweight Bout,Marc Diakiese,KO/TKO,2,4:40,      3 Rnd (5-5-5),Leon Roberts,Punches to Head In Clinch 
f5f6419c5f00abad,ca3963b76a38c408,The Ultimate Fighter: Undefeated Finale,Featherweight Bout,Bryce Mitchell,Decision - Majority,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Mike Bell 28 - 28.Derek Cleary 28 - 29.Rick Winter 28 - 29.
9edf2c9082cc2cd8,56809feb4fe7ea61,UFC 293: Adesanya vs. Strickland,Welterweight Bout,Charles Radtke,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Chris Aliendi 27 - 29.Mark Collett 27 - 29.David Lethaby 27 - 29.
d66a46de8d705353,507080ccded73591,UFC 271: Adesanya vs. Whittaker 2,Welterweight Bout,Blood Diamond,Submission,1,4:38,      3 Rnd (5-5-5),Jacob Montalvo,Rear Naked Choke 
3a24769a4855040a,215b623ca9c8bbd8,WEC 42: Torres vs. Bowles,Featherweight Bout,Rafael Dias,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Steve Mazzagatti,Glenn Trowbridge 27 - 30.Dave Hagen 27 - 30.Junichiro Kamijo 27 - 30.
ed209f6618c82e41,f9e07282f3444d09,UFC Fight Night: Brunson vs. Machida,Lightweight Bout,Jared Gordon,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Fernando Portella,Guilherme Bravo 26 - 29.Phillipe Iorio 27 - 29.Hallison Pontes 26 - 30.
ed209f6618c82e41,11b369120409d2aa,UFC Fight Night: Lineker vs. Dodson,Featherweight Bout,Andre Fili,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Dan Miragliotta,Dave Hagen 28 - 29.Glenn Trowbridge 28 - 29.Marcos Rosales 28 - 29.
d247691a6c0e9034,43e416795dbd10e9,UFC on FOX: Teixeira vs Evans,Featherweight Bout,Hacran Dias,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Derek Cleary 28 - 29.Sal D'amato 28 - 29.Rich Green 28 - 29.
ed209f6618c82e41,72d6996a60856b5f,UFC Fight Night: Machida vs Romero,Featherweight Bout,Levan Makashvili,Decision - Split,3,5:00,      3 Rnd (5-5-5),John McCarthy,Eliseo Rodriguez 29 - 28.Richard Bertrand 28 - 29.Hector Gomez 28 - 29.
92a9aa9c93192871,9f5c84d05107f42b,UFC Fight Night: Machida vs Dollaway,Featherweight Bout,Hacran Dias,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jerin Valel,Hallison Pontes 28 - 29.Tony Weeks 28 - 29.Guilherme Bravo 27 - 30.
3974fa35c917af1d,2c8d1f5bb73a812b,UFC Fight Night: Swanson vs Stephens,Featherweight Bout,Hacran Dias,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Kerry Hatley,Gino Garcia 27 - 30.Joe Soliz 27 - 30.Aladin Martinez 28 - 29.
ed209f6618c82e41,cf5f9da861c5e63f,UFC on FX: Belfort vs. Rockhold,Featherweight Bout,Nik Lentz,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Mario Yamasaki,Doug Crosby 27 - 28.Howard Hughes 28 - 29.Cardo Urso 28 - 29.
f57a8a52ca401ed9,92e006a93f983fb5,UFC 266: Volkanovski vs. Ortega,Middleweight Bout,Robbie Lawler,KO/TKO,3,0:44,      5 Rnd (5-5-5-5-5),Jason Herzog,Punch to Head At Distance 
1f454354805b6f75,f4e490d25bd62d39,UFC 183: Silva vs Diaz,Middleweight Bout,Nick Diaz,Overturned,5,5:00,      5 Rnd (5-5-5-5-5),John McCarthy,Failed Drug Test by SilvaSal D'amato 46 - 49.Marcos Rosales 45 - 50.Glenn Trowbridge 45 - 50.
6506c1d34da9c013,e5e3c3a055df3016,UFC 158: St-Pierre vs Diaz,UFC Welterweight Title Bout,Nick Diaz,Decision - Unanimous,5,5:00,      5 Rnd (5-5-5-5-5),Yves Lavigne,Richard Bertrand 45 - 50.Sal D'amato 45 - 50.David Therien 45 - 50.
73c7cfa551289285,0583a3d402bed6e4,UFC 137: Penn vs Diaz,Welterweight Bout,Nick Diaz,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Josh Rosenthal,Adalaide Byrd 28 - 29.Tony Weeks 27 - 29.Roy Silbert 28 - 29.
f57a8a52ca401ed9,3154882a62c2b334,Strikeforce - Diaz vs. Cyborg,Strikeforce Welterweight Title Bout,Evangelista Santos,Submission,2,4:50,      5 Rnd (5-5-5-5-5),Josh Rosenthal,Armbar From Bottom Guard 
f57a8a52ca401ed9,1c41498b4aca8c39,Strikeforce - Diaz vs. Noons 2,Strikeforce Welterweight Title Bout,KJ Noons,Decision - Unanimous,5,5:00,      5 Rnd (5-5-5-5-5),Josh Rosenthal,Susan Thomas-Gitlin 47 - 48.Steve Morrow 47 - 49.Steve English 46 - 49.
f57a8a52ca401ed9,c647023c2ea5b784,DREAM 14,Welterweight Bout,Hayato Sakurai,Submission,1,3:54,      3 Rnd (5-5-5),Yuji Shimada,Armbar From Bottom Guard 
f57a8a52ca401ed9,58aaf171cb77ea6a,Strikeforce - Miami,Strikeforce Welterweight Title Bout,Marius Zaromskis,KO/TKO,1,4:38,      5 Rnd (5-5-5-5-5),Troy Waugh,Punch to Head At Distance 
f57a8a52ca401ed9,bb670195b46ac1c1,Strikeforce - Lawler vs. Shields,Catch Weight Bout,Scott Smith,Submission,3,1:41,      3 Rnd (5-5-5),John McCarthy,Rear Naked Choke 
f57a8a52ca401ed9,827c4504313e79bc,Strikeforce - Shamrock vs. Diaz,Catch Weight Bout,Frank Shamrock,KO/TKO,2,3:57,      3 Rnd (5-5-5),John McCarthy,Punches to Head On Ground 
f57a8a52ca401ed9,35630c35a9b087cc,DREAM 3: Lightweight Grand Prix 2008 2nd Round,Welterweight Bout,Katsuya Inoue,KO/TKO,1,6:45,      2 Rnd (10-5),Samio Kimura,toCorner Stoppage
b7ffa72aa148599a,eff7ae2b3bba667a,EliteXC - Renegade,Lightweight Bout,Nick Diaz,TKO - Doctor's Stoppage,1,5:00,      5 Rnd (5-5-5-5-5),Kerry Hatley,Facial Cut
f57a8a52ca401ed9,05116b90ab6eb023,PRIDE 33: The Second Coming,Lightweight Bout,Takanori Gomi,Overturned,2,1:46,      3 Rnd (5-5-5),Daisuke Noguchi,Failed Drug Test by Diaz
f57a8a52ca401ed9,b03109dd04b2fa60,UFC 65: Bad Intentions,Welterweight Bout,Gleison Tibau,KO/TKO,2,2:27,      3 Rnd (5-5-5),Steve Mazzagatti,Punches to Head On Ground 
f57a8a52ca401ed9,cd6070783f11619b,UFC 62: Liddell vs Sobral,Welterweight Bout,Josh Neer,Submission,3,1:42,      3 Rnd (5-5-5),Herb Dean,Kimura From Side Control 
029880cdbf5ca089,fef433a7cb7a2029,UFC 59: Reality Check,Welterweight Bout,Nick Diaz,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Marco Lopez,Abe Belardo 27 - 30.Cecil Peoples 27 - 30.Alejandro Rochin 27 - 30.
d512d9f204059f57,d9499d55f9f53112,UFC 57: Liddell vs Couture 3,Welterweight Bout,Nick Diaz,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Mario Yamasaki,Abe Belardo 28 - 29.Tony Weeks 27 - 30.Glenn Trowbridge 28 - 29.
82e7929bf6c2b689,2eb9b36c09c00d69,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Welterweight Bout,Nick Diaz,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),John McCarthy,Marcos Rosales 27 - 30.Cecil Peoples 27 - 30.Nelson Hamilton 27 - 30.
f57a8a52ca401ed9,07886c772e37d5de,UFC 53: Heavy Hitters,Welterweight Bout,Koji Oishi,KO/TKO,1,1:24,      3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance 
f57a8a52ca401ed9,e8196de20c4a969a,UFC 51: Super Saturday,Welterweight Bout,Drew Fickett,KO/TKO,1,4:40,      3 Rnd (5-5-5),John McCarthy,Punches to Head On Ground 
349aaa3da11eb587,6996eb7755709945,UFC 49: Unfinished Business,Welterweight Bout,Nick Diaz,Decision - Split,3,5:00,      3 Rnd (5-5-5),Mario Yamasaki,Dalby Shirley 29 - 28.Cecil Peoples 28 - 29.Marcos Rosales 27 - 30.
f57a8a52ca401ed9,0374646197b8e0fa,UFC 47: It's On!,Welterweight Bout,Robbie Lawler,KO/TKO,2,1:31,      3 Rnd (5-5-5),Steve Mazzagatti,Punch to Head At Distance 
f57a8a52ca401ed9,5ac9cf4ffc15ccca,UFC 44: Undisputed,Welterweight Bout,Jeremy Jackson,Submission,3,2:04,      3 Rnd (5-5-5),Steve Mazzagatti,Armbar From Bottom Guard 
f57a8a52ca401ed9,00bd7b0077fcbe42,WEC 6: Return of a Legend,WEC Welterweight Title Bout,Joe Hurley,Submission,1,1:55,      5 Rnd (5-5-5-5-5),Herb Dean,Kimura From Side Control 
8355922d564b152c,7e8fd03e070d0c25,UFC 279: Diaz vs. Ferguson,Welterweight Bout,Tony Ferguson,Submission,4,2:52,      5 Rnd (5-5-5-5-5),Marc Goddard,Guillotine Choke From Bottom Guard 
f1fac969a1d70b08,b070b8c2c489d838,UFC 263: Adesanya vs. Vettori 2,Welterweight Bout,Nate Diaz,Decision - Unanimous,5,5:00,      5 Rnd (5-5-5-5-5),Herb Dean,Junichiro Kamijo 46 - 49.Derek Cleary 46 - 49.Brad Frank 46 - 49.
47b9e0e7703a4868,ac0a63ad13897564,UFC 244: Masvidal vs. Diaz,Welterweight Bout,Nate Diaz,TKO - Doctor's Stoppage,3,5:00,      5 Rnd (5-5-5-5-5),Dan Miragliotta,Facial Cuts
cbb682f5fcc44bfc,f2ce79565c0820dd,UFC 241: Cormier vs. Miocic 2,Welterweight Bout,Nate Diaz,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Mike Beltran,Ron McCarthy 27 - 30.Derek Cleary 27 - 30.Guilherme Bravo 28 - 29.
8355922d564b152c,648396cc751c730d,UFC 202: Diaz vs. McGregor 2,Welterweight Bout,Conor McGregor,Decision - Majority,5,5:00,      5 Rnd (5-5-5-5-5),John McCarthy,Derek Cleary 47 - 48.Glenn Trowbridge 47 - 47.Jeff Mullen 47 - 48.
f4c49976c75c5ab2,4ace70bff9debdfb,UFC 196: McGregor vs Diaz,Welterweight Bout,Nate Diaz,Submission,2,4:12,      5 Rnd (5-5-5-5-5),Herb Dean,Rear Naked Choke 
511e82663651438d,4942323a5d5a6594,UFC on FOX: Dos Anjos vs. Cowboy 2,Lightweight Bout,Nate Diaz,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jorge Alonso,Derek Cleary 28 - 29.Chris Lee 28 - 29.Roy Silbert 28 - 29.
6a2f7c151031653d,d4bfe75b61d2cbc6,UFC on FOX: Dos Santos vs Miocic,Lightweight Bout,Nate Diaz,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jason Herzog,Sal D'amato 26 - 30.Marcos Rosales 26 - 30.Glenn Trowbridge 27 - 30.
7d96bc577e5178b2,f0815638f558968d,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Lightweight Bout,Nate Diaz,KO/TKO,1,2:38,      3 Rnd (5-5-5),Yves Lavigne,Punches to Head At Distance 
8355922d564b152c,56ce29bdb1fe9abf,UFC on FOX: Henderson vs Melendez,Lightweight Bout,Josh Thomson,KO/TKO,2,3:44,      3 Rnd (5-5-5),Mike Beltran,Kick to Head At Distance 
2676b28836a5a836,bc72dac46f0383f1,UFC on FOX: Henderson vs Diaz,UFC Lightweight Title Bout,Nate Diaz,Decision - Unanimous,5,5:00,      5 Rnd (5-5-5-5-5),Herb Dean,Marcos Rosales 43 - 50.Sal D'amato 45 - 50.Dave Hagen 45 - 50.
8355922d564b152c,db51d17ea03da745,UFC on FOX: Diaz vs Miller,Lightweight Bout,Jim Miller,Submission,2,4:09,      5 Rnd (5-5-5-5-5),Keith Peterson,Guillotine Choke After Drop to Ground 
8355922d564b152c,fde66b153c65e25d,UFC 135: Jones vs Rampage,Lightweight Bout,Takanori Gomi,Submission,1,4:27,      3 Rnd (5-5-5),Mario Yamasaki,Armbar From Bottom 
8355922d564b152c,6f0dc5319bf900dc,UFC 129: St-Pierre vs Shields,Welterweight Bout,Rory MacDonald,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),John McCarthy,Doug Crosby 26 - 30.Sal D'amato 27 - 30.Claude Paquette 26 - 30.
8355922d564b152c,de7eec13356baebe,UFC 125: Resolution,Welterweight Bout,Dong Hyun Kim,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Yves Lavigne,Adalaide Byrd 28 - 29.Patricia Morse-Jarman 28 - 29.Marcos Rosales 28 - 29.
8355922d564b152c,0ae251dd5c0b5304,UFC 111: St-Pierre vs Hardy,Welterweight Bout,Rory Markham,KO/TKO,1,2:47,      3 Rnd (5-5-5),Keith Peterson,Punches to Head From Back Control 
7d96bc577e5178b2,5355fd4a2598f679,UFC Fight Night: Maynard vs Diaz,Lightweight Bout,Nate Diaz,Decision - Split,3,5:00,      3 Rnd (5-5-5),Mario Yamasaki,Sal D'amato 29 - 28.Doug Crosby 27 - 30.Cardo Urso 28 - 29.
8355922d564b152c,1287c631cb74f1d9,UFC Fight Night: Diaz vs Guillard,Lightweight Bout,Melvin Guillard,Submission,2,2:13,      3 Rnd (5-5-5),Herb Dean,Guillotine Choke From Bottom Half Guard 
79899ecf62020f6d,11871325db7a13ec,The Ultimate Fighter: United States vs. United Kingdom Finale,Lightweight Bout,Nate Diaz,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Steve Mazzagatti,Patricia Morse-Jarman 28 - 29.Abe Belardo 28 - 29.Marcos Rosales 28 - 29.
c47df9303d318c67,92e9c53671ac8fe7,UFC 94: St-Pierre vs Penn 2,Lightweight Bout,Nate Diaz,Decision - Split,3,5:00,      3 Rnd (5-5-5),Yves Lavigne,Patricia Morse-Jarman 29 - 28.Roy Silbert 28 - 29.Nelson Hamilton 28 - 29.
8355922d564b152c,9fc232c3829a1ef0,UFC Fight Night: Diaz vs Neer,Lightweight Bout,Josh Neer,Decision - Split,3,5:00,      3 Rnd (5-5-5),Josh Rosenthal,Doug Crosby 29 - 28.Cecil Peoples 28 - 29.Jeff Mullen 28 - 29.
8355922d564b152c,089dd2e0cc6395fa,UFC Fight Night: Florian vs Lauzon,Lightweight Bout,Kurt Pellegrino,Submission,2,3:06,      3 Rnd (5-5-5),Herb Dean,Triangle Choke From Bottom Guard 
8355922d564b152c,d9decf169a2da676,UFC Fight Night: Swick vs Burkman,Lightweight Bout,Alvin Robinson,Submission,1,3:39,      3 Rnd (5-5-5),Steve Mazzagatti,Triangle Choke From Bottom Guard 
8355922d564b152c,3542c5c5c5180090,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Ultimate Fighter 5 Lightweight Tournament Title Bout,Manvel Gamburyan,Submission,2,0:20,      3 Rnd (5-5-5),Herb Dean,InjuryShoulder Injury
e0ec3c3b6b611f7e,048b349912e02238,WEC 24: Full Force,WEC Lightweight Title Bout,Nate Diaz,Submission,2,2:46,      5 Rnd (5-5-5-5-5),Josh Rosenthal,Armbar From Bottom Guard 
8355922d564b152c,2f46c0a469e3665b,WEC 21: Tapout,Lightweight Bout,Joe Hurley,Submission,2,2:03,      3 Rnd (5-5-5),Josh Rosenthal,Triangle Choke From Bottom Guard 
8355922d564b152c,3ba736f419b5830e,WEC 20: Cinco de Mayhem,Lightweight Bout,Gilbert Rael,KO/TKO,1,3:05,      3 Rnd (5-5-5),Josh Rosenthal,Punches to Head From Back Control 
8355922d564b152c,6481296c10e55828,Strikeforce - Shamrock vs. Gracie,Lightweight Bout,Tony Juarez,KO/TKO,1,3:23,      3 Rnd (5-5-5),,to 
8355922d564b152c,c991aa52bb0f5526,WEC 12: Halloween Fury 3,Lightweight Bout,Alejandro Garcia,Submission,3,2:17,      3 Rnd (5-5-5),,Triangle Choke 
ceee5dd37253199a,f83616f226c0cffe,Strikeforce Challengers 10,Featherweight Bout,Chris Gruetzemacher,TKO - Doctor's Stoppage,1,5:00,      3 Rnd (5-5-5),,Facial Cut
6967153c7edb4d87,2053fa21407cc7b5,DWCS 6.1,Middleweight Bout,Joe Pyfer,KO/TKO,2,1:39,      3 Rnd (5-5-5),Mike Beltran,Punch to Head At Distance 
414bddf0c80c41e1,2e1b837c4cc273a2,WEC 24: Full Force,WEC Heavyweight Title Bout,Justin Eilers,KO/TKO,1,2:29,      3 Rnd (5-5-5),Herb Dean,Punches to Head On Ground 
c945adc22c2bfe8f,28cf059c5ed3c5ae,WEC 45: Cerrone vs. Ratcliff,Bantamweight Bout,Kyle Dietz,Submission,2,4:36,      3 Rnd (5-5-5),Kim Winslow,Peruvian Necktie From Front Headlock 
972197a8c61ac413,2941af61e71ba5c0,WEC 41: Brown vs. Faber 2,Bantamweight Bout,Kyle Dietz,Submission,1,1:55,      3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke 
a0a680fe2f6cc8e6,176e7df9a1525068,WEC 44: Brown vs. Aldo,Bantamweight Bout,Seth Dikun,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Nelson Hamilton 27 - 30.Junichiro Kamijo 27 - 30.Glenn Trowbridge 28 - 29.
eb42d4febfafefd1,23feb95726bb6fe4,WEC 41: Brown vs. Faber 2,Bantamweight Bout,Rolando Perez,Submission,1,2:30,      3 Rnd (5-5-5),Jason Herzog,Flying Triangle 
8a0be41c0380188d,5d155122e50305b2,WEC 38: Varner vs. Cerrone,Bantamweight Bout,Seth Dikun,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jason Herzog,Alejandro Rochin 27 - 30.Cecil Peoples 27 - 30.Richard Bertrand 27 - 30.
cb696ebfb6598724,1f0d4572e0facbea,UFC 280: Oliveira vs. Makhachev,UFC Bantamweight Title Bout,TJ Dillashaw,KO/TKO,2,3:44,      5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head From Back Control 
65f09bacd3957381,214b268e4a92f950,UFC Fight Night: Sandhagen vs. Dillashaw,Bantamweight Bout,TJ Dillashaw,Decision - Split,5,5:00,      5 Rnd (5-5-5-5-5),Herb Dean,Derek Cleary 48 - 47.Sal D'amato 47 - 48.Junichiro Kamijo 47 - 48.
c849740a3ff51931,de32c5a78aaf89e9,UFC 227: Dillashaw vs. Garbrandt 2,UFC Bantamweight Title Bout,Cody Garbrandt,KO/TKO,1,4:10,      5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head At Distance 
d8c7c61b176e3994,b3a304eadb9f7fb4,UFC 217: Bisping vs. St-Pierre,UFC Bantamweight Title Bout,TJ Dillashaw,KO/TKO,2,2:41,      5 Rnd (5-5-5-5-5),Dan Miragliotta,Punch to Head At Distance 
c849740a3ff51931,7f663d67422c1b24,UFC 207: Nunes vs. Rousey,Bantamweight Bout,John Lineker,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Sal D'amato 26 - 30.Chris Lee 26 - 30.Dave Hagen 26 - 30.
c849740a3ff51931,e8c16b26a4bfe163,UFC 177: Dillashaw vs Soto,UFC Bantamweight Title Bout,Joe Soto,KO/TKO,5,2:20,      5 Rnd (5-5-5-5-5),John McCarthy,Kick to Head At Distance 
c849740a3ff51931,55139052f4641670,UFC Fight Night: Rockhold vs Philippou,Bantamweight Bout,Mike Easton,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Dan Miragliotta,Derek Cleary 27 - 30.Chris Lee 27 - 30.Glenn Trowbridge 27 - 30.
c849740a3ff51931,b229ee2997b70d16,UFC on FOX: Henderson vs Melendez,Bantamweight Bout,Hugo Viana,KO/TKO,1,4:22,      3 Rnd (5-5-5),John McCarthy,Punches to Head At Distance 
c849740a3ff51931,9c3db86db300119e,UFC 158: St-Pierre vs Diaz,Bantamweight Bout,Issei Tamura,KO/TKO,2,0:26,      3 Rnd (5-5-5),Yves Lavigne,Kick to Head At Distance 
c849740a3ff51931,7287b029f4596be7,UFC on FUEL TV: Munoz vs Weidman,Bantamweight Bout,Vaughan Lee,Submission,1,2:33,      3 Rnd (5-5-5),Jason McCoy,Rear Naked Choke 
c849740a3ff51931,5f7a1ba6e016b249,UFC on FUEL TV: Sanchez vs Ellenberger,Bantamweight Bout,Walel Watson,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Josh Rosenthal,Sal D'amato 25 - 30.Dave Jobeun 25 - 30.Jeff Blatnick 26 - 30.
c849740a3ff51931,9a3908ab337c5f3f,The Ultimate Fighter: Team Bisping vs Team Miller Finale,Ultimate Fighter 14 Bantamweight Tournament Title Bout,John Dodson,KO/TKO,1,1:54,      3 Rnd (5-5-5),Herb Dean,Punches to Head At Distance 
d897897060f10a3a,8903c1ba17c65de2,AFC 1,Light Heavyweight Bout,Ralph Dillon,Submission,1,2:55,      3 Rnd (5-5-5),,Kimura From Side Control 
6e4acc2c115215b5,f1b2f55ee43e3b8b,Strikeforce - Triple Threat,Middleweight Bout,Drew Dimanlig,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),,27 - 30.27 - 30.27 - 30.
cc2ad11b1f9d818b,450181217e433a78,WEC 22: The Hitmen,Catch Weight Bout,J.T Taylor,Submission,1,3:47,      3 Rnd (5-5-5),Josh Rosenthal,Armbar On Ground 
cbc071cb20ea59c7,a7e89978fdc2d362,DREAM - New Year! 2011,Bantamweight Bout,Rodolfo Marques Diniz,Decision - Unanimous,2,5:00,      2 Rnd (5-5),Paris Doom,
b1669a810fae4220,7bfc9e39aad125db,DREAM 17,Bantamweight Bout,Rodolfo Marques Diniz,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),,
8ddf9c51c5fdea75,44fbfb56a6bd3e2e,Floripa Fight 4,Middleweight Bout,Helio Dipp,Submission,1,1:40,      3 Rnd (5-5-5),,Rear Naked Choke 
cc1a8b4b38b92c6d,8319e8fb8ce85409,DWCS 2.1,Bantamweight Bout,Rico DiSciullo,KO/TKO,3,2:15,      3 Rnd (5-5-5),Herb Dean,Knee to Head At Distance 
cfbccfed4e4796fe,2083ce2e6f6e5798,PRIDE 1,Open Weight Bout,John Dixson,Submission,1,1:34,      3 Rnd (10-10-10),Takumi Adachi,Armbar From Side Control 
94527830000ab715,bf8f747e57d6d1c7,UFC Fight Night: Emmett vs. Stephens,Bantamweight Bout,Russell Doane,Submission,3,2:32,      3 Rnd (5-5-5),Kevin MacDonald,Arm Triangle From Side Control 
c13042265355a290,361e67af5f462aea,UFC Fight Night: Holm vs. Correia,Bantamweight Bout,Russell Doane,KO/TKO,1,4:09,      3 Rnd (5-5-5),Steve Perceval,Punches to Head At Distance 
f50d95223751e6ca,a815119606930378,UFC Fight Night: Dos Anjos vs. Alvarez,Bantamweight Bout,Pedro Munhoz,Submission,1,2:08,      3 Rnd (5-5-5),Mark Smith,Guillotine Choke After Drop to Guard 
f50d95223751e6ca,c8ec30a470f08748,The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Bantamweight Bout,Jerrod Sanders,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Sal D'amato 28 - 29.Derek Cleary 27 - 30.Patricia Morse-Jarman 28 - 29.
d1e1fdcea7c8a90a,f7bd56e197bab2a6,UFC Fight Night: Saffiedine vs Lim,Bantamweight Bout,Russell Doane,Submission,2,4:59,      3 Rnd (5-5-5),John Sharp,Triangle Choke From Bottom GuardTechnical Submission
519e4fe37ce9ff75,3f8b4aeb3baf4724,UFC 288: Sterling vs. Cejudo,Lightweight Bout,Matt Frevola,KO/TKO,1,4:08,      3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance 
519e4fe37ce9ff75,c335f44e4f3515ea,UFC Fight Night: Cannonier vs. Strickland,Lightweight Bout,Bobby Green,KO/TKO,2,2:45,      3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance 
519e4fe37ce9ff75,463fac0e48505b62,UFC Fight Night: Santos vs. Ankalaev,Lightweight Bout,Terrance McKinney,KO/TKO,1,3:17,      3 Rnd (5-5-5),Keith Peterson,Punches to Head On Ground 
519e4fe37ce9ff75,7d2051c6bae907cb,UFC 263: Adesanya vs. Vettori 2,Lightweight Bout,Brad Riddell,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Derek Cleary 28 - 29.Sal D'amato 28 - 29.Brad Frank 28 - 29.
275aca31f61ba28c,c06d7bb29bc24d00,UFC 259: Blachowicz vs. Adesanya,Lightweight Bout,Drew Dober,Submission,3,1:37,      3 Rnd (5-5-5),Chris Tognoni,Arm Triangle From Half Guard 
262a7d06203657e6,46c050a827ee83d6,UFC Fight Night: Smith vs. Teixeira,Lightweight Bout,Drew Dober,KO/TKO,2,4:25,      3 Rnd (5-5-5),Herb Dean,Punches to Head At Distance 
519e4fe37ce9ff75,63dd38f0dcc2ee88,UFC 246: McGregor vs. Cowboy,Lightweight Bout,Nasrat Haqparast,KO/TKO,1,1:10,      3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance 
519e4fe37ce9ff75,966bf043577f8b6a,UFC Fight Night: Ngannou vs. Dos Santos,Lightweight Bout,Marco Polo Reyes,KO/TKO,1,1:07,      3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance 
519e4fe37ce9ff75,047d6739aa1d5c1e,UFC Fight Night: Gaethje vs. Vick,Lightweight Bout,Jon Tuck,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Blake Grice,Matt Prieto 27 - 30.Derek Cleary 26 - 30.Sal D'amato 26 - 30.
519e4fe37ce9ff75,5d5abb5dade718de,UFC 203: Miocic vs. Overeem,Lightweight Bout,Jason Gonzalez,KO/TKO,1,1:45,      3 Rnd (5-5-5),Jerry Poe,Punch to Head In Clinch 
df1eb4354d18a906,99a7172fb7438244,UFC 195: Lawler vs Condit,Lightweight Bout,Drew Dober,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Adalaide Byrd 28 - 29.Sal D'amato 28 - 29.Tony Weeks 28 - 29.
83fd97284f4bb4a4,47e8726b301f3f32,UFC 188: Velasquez vs Werdum,Lightweight Bout,Drew Dober,Submission,1,0:54,      3 Rnd (5-5-5),Herb Dean,Guillotine Choke On Ground 
159da492e000afbf,b068a4ee6d842606,UFC Fight Night: Maia vs LaFlare,Lightweight Bout,Drew Dober,Overturned,2,2:45,      3 Rnd (5-5-5),Eduardo Herdy,Early Stoppage
a54fc2d6fc224dc3,deaeb2383bbd32bf,UFC on FOX: Dos Santos vs Miocic,Lightweight Bout,Drew Dober,Submission,1,1:52,      3 Rnd (5-5-5),Herb Dean,Rear Naked Choke 
2816ced060a21be3,042fee3d05e105fa,UFC Fight Night: Munoz vs Mousasi,Lightweight Bout,Drew Dober,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Andy Haigh 28 - 29.Howard Hughes 27 - 30.Paul Sutherland 28 - 29.
ab850a77a0fa487d,64e1197b8d5d0706,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Welterweight Bout,Drew Dober,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Yves Lavigne,Doug Crosby 27 - 30.Junichiro Kamijo 27 - 30.Patricia Morse-Jarman 27 - 30.
519e4fe37ce9ff75,b361da093a16a614,Strikeforce - Payback,Welterweight Bout,Lumumba Sayers,KO/TKO,1,0:16,      3 Rnd (5-5-5),Jerome Locke,to 
122ac9b816d8b71c,1d892fec31dc7ad7,UFC Fight Night: Blaydes vs. Lewis,Women's Flyweight Bout,Casey O'Neill,KO/TKO,2,3:41,      3 Rnd (5-5-5),Chris Tognoni,Punches to Head From Mount 
