Fighter_ID,Fight_ID,Result,Fight_Name,Fight_Date,METHOD,ROUND,TIME
d910665038efc639,f2520dd5457ab293,win,UFC 249: Ferguson vs. Gaethje,"May. 09, 2020",S-DEC,3,5:00
d910665038efc639,b2cdb4c34f37ad37,win,UFC Fight Night: Rodriguez vs. Stephens,"Sep. 21, 2019",M-DEC,3,5:00
d910665038efc639,f08ccad48500eb2b,win,UFC Fight Night: Jacare vs. Hermansson,"Apr. 27, 2019",U-DEC,3,5:00
d910665038efc639,fd61e6146f3b2942,loss,UFC 228: Woodley vs. Till,"Sep. 08, 2018",KO/TKO,3,4:33
d910665038efc639,c3425412e4f2f486,loss,UFC 225: Whittaker vs. Romero 2,"Jun. 09, 2018",S-DEC,3,5:00
d910665038efc639,f77e3c681fe1b04e,win,UFC 219: Cyborg vs. Holm,"Dec. 30, 2017",U-DEC,3,5:00
d910665038efc639,1bd52b0c01018f4a,win,UFC Fight Night: Chiesa vs. Lee,"Jun. 25, 2017",U-DEC,3,5:00
d910665038efc639,e4c4c54a10e06973,loss,UFC Fight Night: Lewis vs. Browne,"Feb. 19, 2017",S-DEC,3,5:00
d910665038efc639,2c0ece9f70a62408,win,UFC 197: Jones vs Saint Preux,"Apr. 23, 2016",U-DEC,3,5:00
d910665038efc639,bd52e19f2fbefdde,loss,UFC 185: Pettis vs Dos Anjos,"Mar. 14, 2015",KO/TKO,2,4:17
d910665038efc639,73c70a628f0ef14b,win,The Ultimate Fighter: A Champion Will Be Crowned Finale,"Dec. 12, 2014",SUB,3,1:26
ccf5dc41417e9daf,fdfe4e7cb2d0b665,loss,UFC Fight Night: Whittaker vs. Gastelum,"Apr. 17, 2021",S-DEC,3,1:05
ccf5dc41417e9daf,8e7b2d62f834b417,win,UFC 253: Adesanya vs. Costa,"Sep. 26, 2020",SUB,1,3:48
ccf5dc41417e9daf,cc73c73e6e3412d4,win,The Ultimate Fighter: Heavy Hitters Finale,"Nov. 30, 2018",SUB,1,3:36
215a70f073a7b726,2704d31de2c2f43b,loss,UFC 259: Blachowicz vs. Adesanya,"Mar. 06, 2021",U-DEC,3,5:00
215a70f073a7b726,36807d8a7ebc84a5,loss,UFC Fight Night: Covington vs. Woodley,"Sep. 19, 2020",U-DEC,3,5:00
215a70f073a7b726,e36b8b88646f72f8,win,UFC Fight Night: Eye vs. Calvillo,"Jun. 13, 2020",U-DEC,3,5:00
215a70f073a7b726,7dcd5d8a44a284e5,loss,UFC Fight Night: Blaydes vs. Dos Santos,"Jan. 25, 2020",SUB,1,2:33
215a70f073a7b726,60162c95d921d1ae,loss,UFC Fight Night: Covington vs. Lawler,"Aug. 03, 2019",SUB,1,1:23
215a70f073a7b726,469fba0129c95278,win,UFC Fight Night: Thompson vs. Pettis,"Mar. 23, 2019",U-DEC,3,5:00
215a70f073a7b726,c1b2bad19fbcb817,win,DWCS 2.4,"Jul. 10, 2018",KO/TKO,3,4:58
215a70f073a7b726,e95553450202e5ce,win,DWCS 1.7,"Aug. 22, 2017",SUB,1,1:23
411539901068522f,8ebd6e9d41a51e31,loss,UFC 241: Cormier vs. Miocic 2,"Aug. 17, 2019",U-DEC,3,5:00
411539901068522f,c300085cc08357b5,loss,UFC Fight Night: Jacare vs. Hermansson,"Apr. 27, 2019",U-DEC,3,5:00
411539901068522f,7fe2b6a9fc4748fa,loss,UFC Fight Night: Dos Santos vs. Ivanov,"Jul. 14, 2018",U-DEC,3,5:00
411539901068522f,d71ad0033de24fff,loss,UFC Fight Night: Cerrone vs. Till,"Oct. 21, 2017",U-DEC,3,5:00
83455a9d17f57dae,68942cb236c5e7b0,win,DWCS 6.10,"Sep. 27, 2022",KO/TKO,2,2:25
41f3cfdab0b22236,996a43ffd5edee56,loss,DWCS 5.10,"Nov. 02, 2021",U-DEC,3,5:00
ea9bfe9c25037bba,15ffd32d78c31b5f,loss,Road to UFC 1.2,"Jun. 09, 2022",SUB,1,3:26
33011768c3c4dc9a,e27a9b4b4a46f091,loss,UFC on FUEL TV: Barao vs McDonald,"Feb. 16, 2013",U-DEC,3,5:00
33011768c3c4dc9a,11e7f12ecb2d1597,loss,UFC 142: Aldo vs Mendes,"Jan. 14, 2012",KO/TKO,3,2:02
33011768c3c4dc9a,92030ef8b5796b0a,win,UFC 138: Leben vs Munoz,"Nov. 05, 2011",SUB,1,0:17
33011768c3c4dc9a,38ea5a7a5b4932cb,loss,UFC 112: Invincible,"Apr. 10, 2010",SUB,2,4:30
33011768c3c4dc9a,4f36bc6fe119c4ac,win,UFC 105: Couture vs Vera,"Nov. 14, 2009",SUB,2,1:24
33011768c3c4dc9a,0d09e95e85efad69,win,UFC 99: The Comeback,"Jun. 13, 2009",SUB,2,2:38
33011768c3c4dc9a,0bf249717dacc5c3,win,UFC 95: Sanchez vs Stevenson,"Feb. 21, 2009",KO/TKO,2,0:10
33011768c3c4dc9a,cd5336ef8b2329f4,win,UFC 89: Bisping vs Leben,"Oct. 18, 2008",U-DEC,3,5:00
33011768c3c4dc9a,02d2da0420fbdd39,loss,UFC 84: Ill Will,"May. 24, 2008",U-DEC,3,5:00
33011768c3c4dc9a,9971f8bcd3b10069,loss,UFC 75: Champion vs Champion,"Sep. 08, 2007",U-DEC,3,5:00
33011768c3c4dc9a,8dbd4d1df2e7ff67,win,UFC 70: Nations Collide,"Apr. 21, 2007",SUB,1,4:48
8d5daf67983b65ba,b72acedda7ddc006,loss,UFC 2: No Way Out,"Mar. 11, 1994",SUB,1,3:07
4234f0097c83fa62,dd552b389152636a,loss,UFC Fight Night: Lewis vs. Daukaus,"Dec. 18, 2021",KO/TKO,3,0:45
4234f0097c83fa62,c13474b85d3ced32,win,UFC Fight Night: Sandhagen vs. Dillashaw,"Jul. 24, 2021",KO/TKO,1,3:49
4234f0097c83fa62,4cb249714ff56656,loss,UFC Fight Night: Thompson vs. Neal,"Dec. 19, 2020",U-DEC,3,5:00
4234f0097c83fa62,e842c6f63fa2e27a,loss,UFC 253: Adesanya vs. Costa,"Sep. 26, 2020",U-DEC,3,5:00
4234f0097c83fa62,cf0e0f95524f187a,win,UFC Fight Night: Waterson vs. Hill,"Sep. 12, 2020",U-DEC,3,5:00
4234f0097c83fa62,fbbba3da4438cb04,win,UFC Fight Night: Smith vs. Teixeira,"May. 13, 2020",U-DEC,3,5:00
4234f0097c83fa62,c2b842fae4e9f1dc,loss,UFC Fight Night: Rodriguez vs. Stephens,"Sep. 21, 2019",U-DEC,3,5:00
4234f0097c83fa62,1f5178fe56c5423f,loss,UFC Fight Night: Dos Anjos vs. Lee,"May. 18, 2019",U-DEC,3,5:00
4234f0097c83fa62,752f19e9c201ea57,win,UFC 230: Cormier vs. Lewis,"Nov. 03, 2018",U-DEC,3,5:00
4234f0097c83fa62,9fb0a4e18ddcd14c,win,UFC Fight Night: Rivera vs. Moraes,"Jun. 01, 2018",U-DEC,3,5:00
9766ed20b68c7c33,8d60e64e047c95f2,loss,Strikeforce - Melendez vs. Masvidal,"Dec. 17, 2011",U-DEC,3,5:00
9766ed20b68c7c33,e0d0a74b2fdfe057,loss,Strikeforce - Feijao vs. Henderson,"Mar. 05, 2011",U-DEC,3,5:00
9766ed20b68c7c33,5751cf88f3e4a126,win,Strikeforce Challengers 11,"Oct. 22, 2010",U-DEC,3,5:00
9766ed20b68c7c33,9ace397817d67f9e,win,Strikeforce Challengers 4,"Nov. 06, 2009",U-DEC,3,5:00
9766ed20b68c7c33,cb640b7dcc9db7e8,nc,Strikeforce Challengers 1,"May. 15, 2009",Overturned,2,3:42
9766ed20b68c7c33,54c92eb8aba91a78,win,Strikeforce - Payback,"Oct. 03, 2008",U-DEC,3,5:00
9766ed20b68c7c33,d617d78ffe4f75bc,win,Strikeforce - Melendez vs. Thomson,"Jun. 27, 2008",S-DEC,3,5:00
9766ed20b68c7c33,d580cffa15744c99,win,Strikeforce - Shamrock vs. Le,"Mar. 29, 2008",KO/TKO,3,0:39
9766ed20b68c7c33,a011081f39e700d9,win,Strikeforce - Playboy Mansion,"Sep. 29, 2007",S-DEC,3,5:00
9766ed20b68c7c33,815604a4d1b68cb6,win,Strikeforce - Young Guns,"Feb. 10, 2007",KO/TKO,1,1:39
ee779c43a8926d52,8f9b16f170dbdbb6,loss,UFC 225: Whittaker vs. Romero 2,"Jun. 09, 2018",KO/TKO,1,0:53
ee779c43a8926d52,c8f619a71b714ec7,loss,UFC Fight Night: Pettis vs. Moreno,"Aug. 05, 2017",S-DEC,3,5:00
ee779c43a8926d52,e3ca9462ad0d7685,loss,UFC 209: Woodley vs. Thompson 2,"Mar. 04, 2017",S-DEC,3,5:00
ee779c43a8926d52,e5a88d0e816fd0f1,loss,UFC on FOX: Teixeira vs Evans,"Apr. 16, 2016",KO/TKO,1,1:48
ee779c43a8926d52,e2e23aee91e27847,loss,UFC 192: Cormier vs Gustafsson,"Oct. 03, 2015",U-DEC,3,5:00
ee779c43a8926d52,25cb0e15dfc8deb3,win,UFC 167: St-Pierre vs Hendricks,"Nov. 16, 2013",KO/TKO,1,4:05
ee779c43a8926d52,c8ec6fd9aa2dcc23,win,UFC 161: Evans vs Henderson,"Jun. 15, 2013",S-DEC,3,5:00
ee779c43a8926d52,031eac0f0f85d0bf,loss,UFC 156: Aldo vs Edgar,"Feb. 02, 2013",U-DEC,3,5:00
ee779c43a8926d52,9dc5b5f29d9ff028,loss,UFC 145: Jones vs Evans,"Apr. 21, 2012",U-DEC,5,5:00
ee779c43a8926d52,e0df5f84686586a1,win,UFC on FOX: Evans vs Davis,"Jan. 28, 2012",U-DEC,5,5:00
ee779c43a8926d52,68ac97071275099f,win,UFC 133: Evans vs Ortiz 2,"Aug. 06, 2011",KO/TKO,2,4:48
ee779c43a8926d52,3046c0d0208a65f1,win,UFC 114: Rampage vs Evans,"May. 29, 2010",U-DEC,3,5:00
ee779c43a8926d52,57dca2ebe96ed622,win,UFC 108: Evans vs Silva,"Jan. 02, 2010",U-DEC,3,5:00
ee779c43a8926d52,15750dc75b7426f3,loss,UFC 98: Evans vs Machida,"May. 23, 2009",KO/TKO,2,3:57
ee779c43a8926d52,041dd0fae4650970,win,UFC 92: The Ultimate 2008,"Dec. 27, 2008",KO/TKO,3,2:46
ee779c43a8926d52,3e126f482e9a84b8,win,UFC 88: Breakthrough,"Sep. 06, 2008",KO/TKO,2,1:51
ee779c43a8926d52,0b217fc503bd0585,win,UFC 78: Validation,"Nov. 17, 2007",S-DEC,3,5:00
ee779c43a8926d52,0ec579db0efcf0c6,draw,UFC 73: Stacked,"Jul. 07, 2007",U-DEC,3,5:00
ee779c43a8926d52,88d9e7ec7f228908,win,UFC Fight Night: Evans vs Salmon,"Jan. 25, 2007",KO/TKO,2,1:06
ee779c43a8926d52,87c07416af211de1,win,UFC 63: Hughes vs Penn,"Sep. 23, 2006",KO/TKO,2,2:22
ee779c43a8926d52,e22b2f50d7eeed3a,win,UFC Fight Night 5,"Jun. 28, 2006",M-DEC,3,5:00
ee779c43a8926d52,99eb03e6c7dc4be2,win,UFC Fight Night 4,"Apr. 06, 2006",S-DEC,3,5:00
ee779c43a8926d52,c22f4a7540cffdda,win,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,"Nov. 05, 2005",S-DEC,3,5:00
ee779c43a8926d52,475c2efc8e71f8cb,win,GC 27,"Jun. 03, 2004",U-DEC,2,5:00
ee779c43a8926d52,b2cbb5eb89d11f14,win,GC 27,"Jun. 03, 2004",U-DEC,3,5:00
ee779c43a8926d52,a9f85de4ad37810b,win,GC 26,"Jun. 02, 2004",KO/TKO,1,3:24
d3de4a24f7eefac8,c1b59b145d064048,loss,UFC 79: Nemesis,"Dec. 29, 2007",U-DEC,3,5:00
d3de4a24f7eefac8,518fec4812ed1587,loss,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,"Jun. 23, 2007",KO/TKO,2,3:30
fc6e681bf6658faf,cae7de0873e03947,loss,UFC Fight Night: Holm vs. Bueno Silva,"Jul. 15, 2023",U-DEC,3,5:00
fc6e681bf6658faf,2a7909acde26a240,loss,UFC Fight Night: Smith vs. Clark,"Nov. 28, 2020",U-DEC,3,5:00
fc6e681bf6658faf,bdeca00572419011,loss,UFC Fight Night: Ngannou vs. Velasquez,"Feb. 17, 2019",U-DEC,3,5:00
fc6e681bf6658faf,28f7ba820350e3a3,win,UFC 223: Khabib vs. Iaquinta,"Apr. 07, 2018",U-DEC,3,5:00
fc6e681bf6658faf,a773883743242df9,loss,UFC 215: Nunes vs Shevchenko 2,"Sep. 09, 2017",SUB,1,2:51
fc6e681bf6658faf,94ce682e4a3e556a,loss,UFC on FOX: Johnson vs. Reis,"Apr. 15, 2017",U-DEC,3,5:00
fc6e681bf6658faf,bd887c173d3050bf,win,UFC Fight Night: Arlovski vs. Barnett,"Sep. 03, 2016",KO/TKO,3,2:46
fc6e681bf6658faf,5d000de6fa836f66,win,UFC Fight Night: Cowboy vs Cowboy,"Feb. 21, 2016",S-DEC,3,5:00
fc6e681bf6658faf,802eba82d2b6113e,loss,UFC 181: Hendricks vs Lawler II,"Dec. 06, 2014",SUB,1,4:59
dd8aec6de7035943,8add23232cdb36ee,loss,UFC 92: The Ultimate 2008,"Dec. 27, 2008",KO/TKO,1,2:36
dd8aec6de7035943,4f7a7a0b67f085b3,loss,UFC 87: Seek And Destroy,"Aug. 09, 2008",KO/TKO,1,4:55
b12a1d19ee383b7c,f993be991eea6016,loss,UFC Fight Night: Gustafsson vs. Smith,"Jun. 01, 2019",U-DEC,3,5:00
b12a1d19ee383b7c,e2e524bb5392a3ea,loss,UFC 229: Khabib vs. McGregor,"Oct. 06, 2018",KO/TKO,1,3:26
b12a1d19ee383b7c,79817ab0129c5598,loss,UFC 214: Cormier vs. Jones 2,"Jul. 29, 2017",KO/TKO,3,1:56
b12a1d19ee383b7c,144c4e65599288c3,loss,Titan Fighting Championship 19,"Jul. 29, 2011",U-DEC,3,5:00
b12a1d19ee383b7c,59fdc26f5eaf0827,loss,EliteXC - Uprising,"Sep. 15, 2007",SUB,1,2:53
76e2870ffafbe38f,069ab7e7b8b5d262,win,UFC 288: Sterling vs. Cejudo,"May. 06, 2023",U-DEC,3,5:00
76e2870ffafbe38f,aacb47949a572f25,win,UFC Fight Night: Volkov vs. Rozenstruik,"Jun. 04, 2022",U-DEC,3,5:00
76e2870ffafbe38f,d66164d2c770da68,win,UFC 263: Adesanya vs. Vettori 2,"Jun. 12, 2021",U-DEC,3,5:00
76e2870ffafbe38f,f3ccbfd7036f3cf3,win,UFC 257: Poirier vs. McGregor,"Jan. 23, 2021",S-DEC,3,5:00
76e2870ffafbe38f,32b0e450b11b32fe,win,UFC Fight Night: Whittaker vs. Till,"Jul. 25, 2020",U-DEC,3,5:00
76e2870ffafbe38f,a4527094aa107b55,win,UFC Fight Night: Maia vs. Askren,"Oct. 26, 2019",U-DEC,3,5:00
76e2870ffafbe38f,1b4374c9d7e5139c,win,UFC Fight Night: Overeem vs. Oleinik,"Apr. 20, 2019",U-DEC,3,5:00
5f6f049d54728e88,b4f88d65b47c2a39,loss,UFC Fight Night: Lewis vs. Daukaus,"Dec. 18, 2021",U-DEC,3,5:00
5f6f049d54728e88,cade0268dec56f3d,loss,UFC Fight Night: Sandhagen vs. Dillashaw,"Jul. 24, 2021",KO/TKO,2,3:45
5f6f049d54728e88,f98e954823bd6e02,loss,UFC 258: Usman vs. Burns,"Feb. 13, 2021",U-DEC,3,5:00
5f6f049d54728e88,3a38b0b566f3045d,win,UFC Fight Night: Covington vs. Woodley,"Sep. 19, 2020",S-DEC,3,5:00
5f6f049d54728e88,326b843cb2b7fd94,win,UFC 247: Jones vs. Reyes,"Feb. 08, 2020",S-DEC,3,5:00
5f6f049d54728e88,70f01e9ff0b4e519,loss,UFC Fight Night: Joanna vs. Waterson,"Oct. 12, 2019",KO/TKO,3,3:17
5f6f049d54728e88,8f1b727757a60c07,win,UFC Fight Night: Moicano vs. The Korean Zombie,"Jun. 22, 2019",U-DEC,3,5:00
5f6f049d54728e88,61bf6748cf85eb84,loss,UFC 232: Jones vs. Gustafsson 2,"Dec. 29, 2018",SUB,3,4:12
5f6f049d54728e88,f4187c30c311eb93,win,UFC Fight Night: Marreta vs. Anders,"Sep. 22, 2018",S-DEC,3,5:00
f72465a784c1b084,1c85003f6ec59c9d,loss,UFC 276: Adesanya vs. Cannonier,"Jul. 02, 2022",U-DEC,3,5:00
f72465a784c1b084,5d5bf07dbfada0e3,loss,UFC 264: Poirier vs. McGregor 3,"Jul. 10, 2021",U-DEC,3,5:00
f72465a784c1b084,c4ea3f6fae702459,loss,UFC 257: Poirier vs. McGregor,"Jan. 23, 2021",U-DEC,3,5:00
f72465a784c1b084,b8b692aa2aae3310,loss,UFC Fight Night: Eye vs. Calvillo,"Jun. 13, 2020",U-DEC,5,5:00
f72465a784c1b084,35d0ef51fede263c,win,UFC 245: Usman vs. Covington,"Dec. 14, 2019",U-DEC,3,5:00
f72465a784c1b084,4127b45c3d546eef,loss,UFC 238: Cejudo vs. Moraes,"Jun. 08, 2019",KO/TKO,2,0:26
f72465a784c1b084,00b1e95f6aea7027,win,UFC 231: Holloway vs. Ortega,"Dec. 08, 2018",S-DEC,3,5:00
f72465a784c1b084,2242e7df6f320ea6,win,UFC Fight Night: Cowboy vs. Edwards,"Jun. 23, 2018",U-DEC,3,5:00
f72465a784c1b084,f8bb0aed83bd8638,win,UFC Fight Night: Stephens vs. Choi,"Jan. 14, 2018",S-DEC,3,5:00
f72465a784c1b084,e9ffcf05270a320a,loss,UFC 203: Miocic vs. Overeem,"Sep. 10, 2016",S-DEC,3,5:00
f72465a784c1b084,934718256f4d082c,loss,UFC Fight Night: Almeida vs Garbrandt,"May. 29, 2016",U-DEC,3,5:00
f72465a784c1b084,bdc1561ed4c6e22f,loss,UFC 192: Cormier vs Gustafsson,"Oct. 03, 2015",U-DEC,3,5:00
f72465a784c1b084,05065fa2bc3693b4,loss,UFC on FOX: Dillashaw vs. Barao II,"Jul. 25, 2015",U-DEC,3,5:00
f72465a784c1b084,07f9fc40f1e6aa87,win,UFC 180: Werdum vs Hunt,"Nov. 15, 2014",KO/TKO,2,1:30
f72465a784c1b084,36630b8c820db52b,loss,UFC 170: Rousey vs McMann,"Feb. 22, 2014",S-DEC,3,5:00
f72465a784c1b084,c9eb00b7efdc7559,nc,UFC 166: Velasquez vs Dos Santos 3,"Oct. 19, 2013",Overturned,3,5:00
6224e8d0a34264eb,92030ef8b5796b0a,loss,UFC 138: Leben vs Munoz,"Nov. 05, 2011",SUB,1,0:17
6224e8d0a34264eb,daa06084bcc66645,loss,UFC Live: Kongo vs Barry,"Jun. 26, 2011",KO/TKO,1,4:42
6224e8d0a34264eb,114b7d71ff214a91,loss,WEC 52: Faber vs. Mizugaki,"Nov. 11, 2010",KO/TKO,2,4:54
78114b7199cef90c,a0c82ba11a373008,loss,UFC 245: Usman vs. Covington,"Dec. 14, 2019",KO/TKO,3,0:43
78114b7199cef90c,75b1533cc3cafae9,win,UFC Fight Night: De Randamie vs. Ladd,"Jul. 13, 2019",KO/TKO,1,0:46
78114b7199cef90c,2cdf841a057d9039,win,UFC on FOX: VanZant vs. Waterson,"Dec. 17, 2016",U-DEC,3,5:00
78114b7199cef90c,971d9fa5947a4bb7,loss,UFC 203: Miocic vs. Overeem,"Sep. 10, 2016",U-DEC,3,5:00
78114b7199cef90c,9c884cbc3791bf60,loss,UFC 199: Rockhold vs. Bisping 2,"Jun. 04, 2016",U-DEC,5,5:00
78114b7199cef90c,c4fd59db24f978ec,win,UFC 194: Aldo vs McGregor,"Dec. 12, 2015",U-DEC,3,5:00
78114b7199cef90c,7d60cb78ea70fae0,loss,UFC Fight Night: Edgar vs Faber,"May. 16, 2015",U-DEC,5,5:00
78114b7199cef90c,c5ae278a05b73db9,win,UFC 181: Hendricks vs Lawler II,"Dec. 06, 2014",SUB,2,1:34
78114b7199cef90c,27c34f7a7e1c4d67,win,UFC 175: Weidman vs Machida,"Jul. 05, 2014",SUB,3,1:09
78114b7199cef90c,4c9047d1c1bc1e29,loss,UFC 169: Barao vs Faber 2,"Feb. 01, 2014",KO/TKO,1,3:42
78114b7199cef90c,00566b4d89565373,win,UFC on FOX: Johnson vs. Benavidez 2,"Dec. 14, 2013",SUB,2,3:22
78114b7199cef90c,751f2796809d2a6f,win,UFC Fight Night: Shogun vs Sonnen,"Aug. 17, 2013",U-DEC,3,5:00
78114b7199cef90c,b4d0659f60c8aa7c,win,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"Apr. 13, 2013",SUB,4,3:16
78114b7199cef90c,785c0e68b34ea383,win,UFC 157: Rousey vs Carmouche,"Feb. 23, 2013",SUB,1,4:34
78114b7199cef90c,50a381c1eb88dbb0,loss,UFC 149: Faber vs Barao,"Jul. 21, 2012",U-DEC,5,5:00
78114b7199cef90c,73fd4982ef7aae44,win,UFC 139: Shogun vs Henderson,"Nov. 19, 2011",SUB,2,1:27
78114b7199cef90c,8f4a445ccb548f15,loss,UFC 132: Cruz vs Faber,"Jul. 02, 2011",U-DEC,5,5:00
78114b7199cef90c,dd3ea525fe1898f1,win,UFC 128: Shogun vs Jones,"Mar. 19, 2011",U-DEC,3,5:00
78114b7199cef90c,d17339f98fbdc293,win,WEC 52: Faber vs. Mizugaki,"Nov. 11, 2010",SUB,1,4:50
78114b7199cef90c,190b164d02796466,loss,WEC 48: Aldo vs. Faber,"Apr. 24, 2010",U-DEC,5,5:00
78114b7199cef90c,4f4ea4fba68f690d,win,WEC 46: Varner vs. Henderson,"Jan. 10, 2010",SUB,3,3:49
78114b7199cef90c,7c292e1fe5e5b682,loss,WEC 41: Brown vs. Faber 2,"Jun. 07, 2009",U-DEC,5,5:00
78114b7199cef90c,6654ed9d9d930e92,win,WEC 38: Varner vs. Cerrone,"Jan. 25, 2009",SUB,1,1:34
78114b7199cef90c,fe1eb1104377f2da,loss,WEC 36: Faber vs. Brown,"Nov. 05, 2008",KO/TKO,1,2:23
78114b7199cef90c,c5eaf65f33e8da6e,win,WEC 34: Faber vs. Pulver,"Jun. 01, 2008",U-DEC,5,5:00
78114b7199cef90c,3e5ed439449ad251,win,WEC 31: Faber vs. Curran,"Dec. 12, 2007",SUB,2,4:34
78114b7199cef90c,5deead436893e098,win,WEC 28: Faber vs. Farrar,"Jun. 03, 2007",SUB,1,3:19
78114b7199cef90c,c582e2de87331135,win,WEC 26: Condit vs. Alessio,"Mar. 24, 2007",SUB,1,1:38
78114b7199cef90c,3da8164e9f98d434,win,WEC 25: McCullough vs. Cope,"Jan. 20, 2007",KO/TKO,1,2:31
78114b7199cef90c,ba0a930f1caa5f08,win,WEC 19: Undisputed,"Mar. 17, 2006",KO/TKO,2,5:00
8c020156779f7888,3d12c63c47828937,loss,UFC Fight Night: Cowboy vs. Edwards,"Jun. 23, 2018",S-DEC,3,5:00
8c020156779f7888,c4785ee94698e532,draw,The Ultimate Fighter: A New World Champion Finale,"Dec. 01, 2017",M-DEC,3,5:00
40389d39a92f5bfa,c0d6f26e4922a2e5,loss,WEC 52: Faber vs. Mizugaki,"Nov. 11, 2010",SUB,2,2:45
40389d39a92f5bfa,cea3aae2d40a6bea,win,WEC 49: Varner vs. Shalorus,"Jun. 20, 2010",U-DEC,3,5:00
40389d39a92f5bfa,c20cc533fc85f55d,win,WEC 46: Varner vs. Henderson,"Jan. 10, 2010",U-DEC,3,5:00
40389d39a92f5bfa,86106c10c93bb0aa,loss,WEC 43: Cerrone vs. Henderson,"Oct. 10, 2009",SUB,1,2:14
40389d39a92f5bfa,ef1dd4431df15fea,win,WEC 40: Torres vs. Mizugaki,"Apr. 05, 2009",U-DEC,3,5:00
40389d39a92f5bfa,90e892b2c50ce4dd,win,WEC 37: Torres vs. Tapia,"Dec. 03, 2008",SUB,3,4:48
e17ac6410c8377f4,627c0a50cff30405,loss,UFC Fight Night: Whittaker vs. Gastelum,"Apr. 17, 2021",SUB,1,2:00
e17ac6410c8377f4,e8206c7380441fbb,loss,UFC Fight Night: Overeem vs. Sakai,"Sep. 05, 2020",SUB,1,2:42
e17ac6410c8377f4,410aca28fda60f76,loss,UFC Fight Night: Magny vs. Ponzinibbio,"Nov. 17, 2018",SUB,1,1:02
e17ac6410c8377f4,e8190df7465ba2df,win,UFC Fight Night: Shogun vs. Smith,"Jul. 22, 2018",U-DEC,3,5:00
e17ac6410c8377f4,2a702055a79d95a7,win,UFC Fight Night: Magny vs Gastelum,"Nov. 21, 2015",U-DEC,3,5:00
e17ac6410c8377f4,badc8c379cc2e6ff,win,UFC Fight Night: Gonzaga vs Cro Cop 2,"Apr. 11, 2015",U-DEC,3,5:00
453ee00c3e1ae9dd,2aa175f3ebffcdf2,nc,UFC 55: Fury,"Oct. 07, 2005",CNC,2,0:10
adea9f0090aa8e14,8f8f47a728c3127e,loss,UFC 4: Revenge of the Warriors,"Dec. 16, 1994",KO/TKO,1,2:13
862b0b3375aa4b6e,2a48d0a98c21e736,loss,UFC Fight Night: Gane vs. Spivac,"Sep. 02, 2023",U-DEC,3,5:00
862b0b3375aa4b6e,fcf385ae75191b57,loss,UFC 283: Teixeira vs. Hill,"Jan. 21, 2023",U-DEC,3,5:00
862b0b3375aa4b6e,8a85dffa80e6c7bd,loss,UFC Fight Night: Benavidez vs. Figueiredo,"Feb. 29, 2020",KO/TKO,1,3:37
862b0b3375aa4b6e,b8c21a311f3f7953,loss,UFC 243: Whittaker vs. Adesanya,"Oct. 05, 2019",SUB,1,3:57
8f765fd5775a8873,962e74250884e4c1,win,UFC Fight Night: Strickland vs. Magomedov,"Jul. 01, 2023",SUB,1,0:55
8f765fd5775a8873,8f00da6ea8186ce2,win,UFC Fight Night: Cannonier vs. Strickland,"Dec. 17, 2022",U-DEC,3,5:00
8f765fd5775a8873,a09447d185a62251,win,UFC Fight Night: Volkov vs. Rozenstruik,"Jun. 04, 2022",U-DEC,3,5:00
d58478ded5534695,256aacb8cb2c4289,win,UFC 123: Rampage vs Machida,"Nov. 20, 2010",U-DEC,3,5:00
f7be1db194e03d7e,8924c6be36b9cc3a,win,DWCS 5.8,"Oct. 19, 2021",KO/TKO,3,3:55
91d73ee59347ac16,ecfe522e5f1e766b,loss,UFC Fight Night - Fight for the Troops,"Dec. 10, 2008",U-DEC,3,5:00
91d73ee59347ac16,82f2afc6d7db44f3,loss,UFC: Silva vs Irvin,"Jul. 19, 2008",KO/TKO,1,1:37
27b164b0d1833df0,9115354413739aa8,loss,UFC Fight Night: Gaethje vs. Vick,"Aug. 25, 2018",SUB,1,4:57
27b164b0d1833df0,f8bb0aed83bd8638,loss,UFC Fight Night: Stephens vs. Choi,"Jan. 14, 2018",S-DEC,3,5:00
27b164b0d1833df0,1ff3dff34d0b60b8,loss,UFC 216: Ferguson vs. Lee,"Oct. 07, 2017",SUB,1,2:54
49c7236c737d7e59,63abbc607cf24d9b,loss,WEC 32: Condit vs. Prater,"Feb. 13, 2008",KO/TKO,1,1:39
49c7236c737d7e59,5deead436893e098,loss,WEC 28: Faber vs. Farrar,"Jun. 03, 2007",SUB,1,3:19
f89e6e66b9b112de,3931973e3fe0df07,loss,DWCS 3.6,"Jul. 30, 2019",U-DEC,3,5:00
9c42a0de8e012870,98e3b4d05ecc36a2,loss,UFC Fight Night: Lineker vs. Dodson,"Oct. 01, 2016",S-DEC,3,5:00
9c42a0de8e012870,cc4a23ed2cbc8aa4,loss,UFC Fight Night: Cowboy vs Cowboy,"Feb. 21, 2016",KO/TKO,3,4:55
5af26b3201690d29,9cce6651618cc02c,loss,PRIDE Bushido 1,"Oct. 05, 2003",U-DEC,2,5:00
e5010b1b94ca5755,80cb3cf9134b677c,loss,UFC Fight Night: Felder vs. Dos Anjos,"Nov. 14, 2020",S-DEC,5,5:00
