Fight_ID,Fighter_ID_0,Knockdowns_0_cumulative,Significant_Strikes_0_cumulative,Total_Strikes_0_cumulative,Head_0_cumulative,Body_0_cumulative,Legs_0_cumulative,Distance_0_cumulative,Clinch_0_cumulative,Ground_0_cumulative,Takedowns_0_cumulative,Submission_Attempt_0_cumulative,Rev_0_cumulative,Control_Time_0_Seconds_cumulative,Fighter_ID_1,Knockdowns_1_cumulative,Significant_Strikes_1_cumulative,Total_Strikes_1_cumulative,Head_1_cumulative,Body_1_cumulative,Legs_1_cumulative,Distance_1_cumulative,Clinch_1_cumulative,Ground_1_cumulative,Takedowns_1_cumulative,Submission_Attempt_1_cumulative,Rev_1_cumulative,Control_Time_1_Seconds_cumulative,HT_cm_0,WT_numeric_0,Reach_cm_0,STANCE_Sideways_0,STANCE_Southpaw_0,STANCE_Orthodox_0,STANCE_Switch_0,HT_cm_1,WT_numeric_1,Reach_cm_1,STANCE_Sideways_1,STANCE_Southpaw_1,STANCE_Orthodox_1,STANCE_Switch_1,Result_win_cumulative_0,Result_loss_cumulative_0,Result_nc_cumulative_0,Result_draw_cumulative_0,METHOD_CNC_cumulative_0,METHOD_DQ_cumulative_0,METHOD_Decision_cumulative_0,METHOD_KO/TKO_cumulative_0,METHOD_M-DEC_cumulative_0,METHOD_Other_cumulative_0,METHOD_Overturned_cumulative_0,METHOD_S-DEC_cumulative_0,METHOD_SUB_cumulative_0,METHOD_U-DEC_cumulative_0,Result_win_cumulative_1,Result_loss_cumulative_1,Result_nc_cumulative_1,Result_draw_cumulative_1,METHOD_CNC_cumulative_1,METHOD_DQ_cumulative_1,METHOD_Decision_cumulative_1,METHOD_KO/TKO_cumulative_1,METHOD_M-DEC_cumulative_1,METHOD_Other_cumulative_1,METHOD_Overturned_cumulative_1,METHOD_S-DEC_cumulative_1,METHOD_SUB_cumulative_1,METHOD_U-DEC_cumulative_1,Fighter_0_Outcome
ce6f4d06fe5b51f3,33b2f68ef95252e0,4,306,931,163,114,29,163,114,29,0,9,1,508,9ddfb3369a3b0394,2,287,739,189,82,16,208,59,20,1,6,0,285,175.0,135.0,193.0,0.0,0.0,1.0,0.0,165.0,135.0,160.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,1
ed2653ba1ee3e216,14e797332ea32cdb,0,23,95,12,6,5,9,1,13,6,0,0,575,9ddfb3369a3b0394,2,287,739,189,82,16,208,59,20,1,6,0,285,168.0,135.0,173.0,0.0,1.0,0.0,0.0,165.0,135.0,160.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,0
da080f49cf73b91c,0b64d0fed453ef7f,3,118,290,81,19,18,27,45,46,11,5,1,1336,9ddfb3369a3b0394,0,194,515,111,73,10,140,49,5,1,3,0,96,165.0,135.0,168.0,0.0,0.0,1.0,0.0,165.0,135.0,160.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,1
579e06e9e88def0b,8eb239a52fc4ec14,0,73,261,40,32,1,56,17,0,0,0,0,193,9ddfb3369a3b0394,0,97,287,57,33,7,48,45,4,1,3,0,82,170.0,135.0,168.0,0.0,0.0,1.0,0.0,165.0,135.0,160.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0
288e8bd0c680a1f0,0b64d0fed453ef7f,0,35,96,25,4,6,7,3,25,7,3,1,730,9ddfb3369a3b0394,0,17,69,5,6,6,8,9,0,0,1,0,0,165.0,135.0,168.0,0.0,0.0,1.0,0.0,165.0,135.0,160.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0
cbfbc4d8ff9d7305,0eec866a077889f0,1,38,165,33,5,0,12,4,22,1,0,0,352,9ddfb3369a3b0394,0,17,69,5,6,6,8,9,0,0,1,0,0,165.0,135.0,170.0,0.0,0.0,1.0,0.0,165.0,135.0,160.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1
a2a5df820b6a5b1a,3b2485c8d5c8b580,0,0,0,0,0,0,0,0,0,0,0,0,0,9ddfb3369a3b0394,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,135.0,,0.0,0.0,0.0,0.0,165.0,135.0,160.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0
2077a980c50264e1,8a0be41c0380188d,0,0,0,0,0,0,0,0,0,0,0,0,0,9ddfb3369a3b0394,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0,135.0,163.0,0.0,0.0,1.0,0.0,165.0,135.0,160.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1
db1d125c2fd31e2f,756f45905fb20cb5,0,0,0,0,0,0,0,0,0,0,0,0,0,9ddfb3369a3b0394,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0,145.0,,0.0,0.0,0.0,0.0,165.0,135.0,160.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0
3357eff66d95fa5b,5df17b3620145578,0,0,0,0,0,0,0,0,0,0,0,0,0,9ddfb3369a3b0394,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0,135.0,183.0,0.0,0.0,1.0,0.0,165.0,135.0,160.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1553eb969ffb5645,9ddfb3369a3b0394,0,0,0,0,0,0,0,0,0,0,0,0,0,fc9a9559a05f2704,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,135.0,160.0,0.0,0.0,1.0,0.0,170.0,135.0,175.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80ce8f7d988d5e57,2c99576fefe53c7c,3,615,1729,362,142,111,508,81,26,14,4,0,1181,3a314d9fa7c6825d,0,213,579,125,58,30,169,16,28,6,1,0,277,168.0,145.0,178.0,0.0,0.0,1.0,0.0,170.0,135.0,173.0,0.0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0
7fec3b1ec923ad24,2c99576fefe53c7c,3,575,1650,352,115,108,474,75,26,14,4,0,1181,96428b9e9bd048ea,1,81,169,31,18,32,63,11,7,1,0,0,55,168.0,145.0,178.0,0.0,0.0,1.0,0.0,168.0,135.0,170.0,0.0,1.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0
f4187c30c311eb93,2c99576fefe53c7c,0,0,0,0,0,0,0,0,0,0,0,0,0,5f6f049d54728e88,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0,145.0,178.0,0.0,0.0,1.0,0.0,173.0,145.0,190.0,0.0,1.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
e22a887ce4ab30eb,2c99576fefe53c7c,3,415,1279,251,76,88,353,52,10,11,2,0,754,7be14eaed4c74856,0,5,15,2,2,1,4,1,0,0,2,0,7,168.0,145.0,178.0,0.0,0.0,1.0,0.0,168.0,135.0,168.0,0.0,0.0,0.0,1.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0
ac9e19a4075f6557,2c99576fefe53c7c,3,415,1279,251,76,88,353,52,10,11,2,0,754,cb696ebfb6598724,1,43,268,24,8,11,37,4,2,3,0,1,589,168.0,145.0,178.0,0.0,0.0,1.0,0.0,170.0,135.0,180.0,0.0,0.0,1.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0
50935ae1627fc89b,2c99576fefe53c7c,3,351,1127,224,62,65,295,46,10,8,2,0,663,64360e618823a8e4,0,29,92,15,3,11,1,16,12,2,1,0,394,168.0,145.0,178.0,0.0,0.0,1.0,0.0,175.0,145.0,183.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1
b2c3f1783a0c8530,18968f97ad34f15c,5,252,664,165,45,42,103,25,124,9,3,4,2005,2c99576fefe53c7c,2,316,858,217,55,44,271,25,20,0,2,0,503,175.0,145.0,180.0,0.0,0.0,1.0,0.0,168.0,145.0,178.0,0.0,0.0,1.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,2.0,11.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,1
f963d716384153ff,2c99576fefe53c7c,3,308,981,196,55,57,257,41,10,6,2,0,514,c849740a3ff51931,1,156,476,98,30,28,129,21,6,0,1,0,3,168.0,145.0,178.0,0.0,0.0,1.0,0.0,168.0,135.0,170.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,0
53e818dd5abdf787,2c99576fefe53c7c,2,249,838,167,37,45,223,16,10,4,1,0,372,b8592b4a383696cd,0,34,164,16,9,9,25,9,0,0,1,0,420,168.0,145.0,178.0,0.0,0.0,1.0,0.0,165.0,135.0,165.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1
edcb573f1462846e,2c99576fefe53c7c,2,185,561,125,24,36,162,13,10,4,1,0,372,c849740a3ff51931,1,94,278,45,24,25,67,21,6,0,1,0,3,168.0,145.0,178.0,0.0,0.0,1.0,0.0,168.0,135.0,170.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0
4c9047d1c1bc1e29,2c99576fefe53c7c,1,168,491,112,23,33,152,8,8,4,1,0,358,78114b7199cef90c,0,294,1159,199,45,50,233,39,22,8,1,0,1117,168.0,145.0,178.0,0.0,0.0,1.0,0.0,168.0,135.0,170.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,7.0,1
1019f330bdecfc65,2c99576fefe53c7c,0,140,445,96,18,26,127,8,5,4,1,0,353,fc9a9559a05f2704,0,165,913,93,29,43,161,4,0,0,0,0,0,168.0,145.0,178.0,0.0,0.0,1.0,0.0,170.0,135.0,175.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,5.0,1
3dbf17b9946d26db,2c99576fefe53c7c,0,104,324,68,16,20,102,2,0,0,0,0,115,d0314416a7f26527,0,95,230,39,34,22,88,2,5,1,0,2,333,168.0,145.0,178.0,0.0,0.0,1.0,0.0,175.0,135.0,178.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1
50a381c1eb88dbb0,2c99576fefe53c7c,0,104,324,68,16,20,102,2,0,0,0,0,115,78114b7199cef90c,0,116,601,85,23,8,75,25,16,5,0,0,829,168.0,145.0,178.0,0.0,0.0,1.0,0.0,168.0,135.0,170.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,6.0,1
6fbe7dffff5f5f1e,0b64d0fed453ef7f,0,0,0,0,0,0,0,0,0,0,0,0,0,2c99576fefe53c7c,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,135.0,168.0,0.0,0.0,1.0,0.0,168.0,145.0,178.0,0.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0
3ca05de15ddd658b,2c99576fefe53c7c,0,0,0,0,0,0,0,0,0,0,0,0,0,c945adc22c2bfe8f,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0,145.0,178.0,0.0,0.0,1.0,0.0,168.0,135.0,173.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1
4cc8bef7c487cf9d,2c99576fefe53c7c,0,0,0,0,0,0,0,0,0,0,0,0,0,5df17b3620145578,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0,145.0,178.0,0.0,0.0,1.0,0.0,170.0,135.0,183.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1
0683387ffe6a7561,2c99576fefe53c7c,0,0,0,0,0,0,0,0,0,0,0,0,0,b2e3aca4cd363477,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0,145.0,178.0,0.0,0.0,1.0,0.0,160.0,125.0,163.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1
32676aa237a09174,2c99576fefe53c7c,0,0,0,0,0,0,0,0,0,0,0,0,0,86b9b51a81e9c339,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0,145.0,178.0,0.0,0.0,1.0,0.0,168.0,135.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
ed77984f7e5e0bc5,06dced58ca24a6bd,0,0,0,0,0,0,0,0,0,0,0,0,0,23725c826c481e7f,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0,170.0,,0.0,0.0,1.0,0.0,175.0,170.0,193.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0
07cb64236ae7aaea,6a740daf1b279661,0,359,731,213,75,71,142,164,53,7,0,1,851,beecb672a279223e,1,89,329,69,7,13,82,4,3,2,0,0,278,165.0,125.0,165.0,0.0,0.0,0.0,1.0,160.0,125.0,168.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,1
9433730f95d52fc8,05fa626cb33d15b8,0,118,243,70,36,12,62,23,33,4,3,0,280,6a740daf1b279661,0,182,506,84,75,23,104,76,2,1,1,2,776,168.0,125.0,175.0,0.0,0.0,1.0,0.0,165.0,125.0,165.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0
1c85003f6ec59c9d,6a740daf1b279661,0,359,731,213,75,71,142,164,53,7,0,1,851,f72465a784c1b084,0,428,1157,243,106,79,352,53,23,10,3,0,1086,165.0,125.0,165.0,0.0,0.0,0.0,1.0,168.0,125.0,168.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,9.0,1
a45d4327bc82bc28,6a740daf1b279661,0,309,630,182,59,68,138,124,47,6,0,0,431,80d8aed0ca9b00f3,0,131,431,72,47,12,85,39,7,1,2,0,224,165.0,125.0,165.0,0.0,0.0,0.0,1.0,170.0,125.0,173.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1
7c3ad06a520b8716,6a740daf1b279661,0,0,0,0,0,0,0,0,0,0,0,0,0,f29a6350c69f4a33,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,125.0,165.0,0.0,0.0,0.0,1.0,160.0,125.0,165.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
25b8c932da5e91f4,6a740daf1b279661,0,269,465,159,45,65,120,104,45,3,0,0,237,e8b731feff72294b,0,102,390,54,37,11,79,19,4,4,1,0,276,165.0,125.0,165.0,0.0,0.0,0.0,1.0,165.0,125.0,168.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0
760b5b16b4931a77,4498b382c65a7faa,0,155,713,126,17,12,101,11,43,6,0,2,1177,6a740daf1b279661,0,130,287,53,59,18,76,53,1,0,0,0,111,170.0,125.0,175.0,0.0,0.0,1.0,0.0,165.0,125.0,165.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1
7510b0c96f5707ea,38c7f72747f4f712,0,48,132,42,2,4,14,0,34,5,2,0,793,6a740daf1b279661,0,118,256,45,57,16,65,52,1,0,0,0,67,165.0,115.0,160.0,0.0,0.0,1.0,0.0,165.0,125.0,165.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17f69a241aa952fd,2244d9a2b64b8c3b,0,0,0,0,0,0,0,0,0,0,0,0,0,6a740daf1b279661,0,0,0,0,0,0,0,0,0,0,0,0,0,155.0,115.0,157.0,0.0,0.0,1.0,0.0,165.0,125.0,165.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3ca7ff28385f0e90,6a740daf1b279661,0,0,0,0,0,0,0,0,0,0,0,0,0,6b64db453edf4c50,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,125.0,165.0,0.0,0.0,0.0,1.0,160.0,115.0,165.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
8b341eb556c97c23,a331233f597090a5,1,351,1145,226,58,67,266,61,24,0,2,1,285,ea7e5bc78d9de658,0,90,238,56,9,25,80,1,9,4,3,3,393,183.0,170.0,183.0,0.0,1.0,0.0,0.0,188.0,185.0,190.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,3.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0
019b4d006800504b,a331233f597090a5,1,351,1145,226,58,67,266,61,24,0,2,1,285,fd55393021a8c255,2,306,783,134,102,70,225,69,12,2,1,0,222,183.0,170.0,183.0,0.0,1.0,0.0,0.0,180.0,170.0,183.0,0.0,0.0,0.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,3.0,6.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,4.0,0
f17813d03fcd8e7a,6a2f7c151031653d,3,1033,2653,621,196,216,736,128,169,31,9,2,3638,a331233f597090a5,2,362,771,219,100,43,271,71,20,29,1,0,1591,173.0,170.0,178.0,0.0,1.0,0.0,0.0,183.0,170.0,183.0,0.0,1.0,0.0,0.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,6.0,18.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,6.0,1
12a33d16e1d4e2d9,a331233f597090a5,1,337,1066,220,54,63,256,59,22,0,2,1,250,f2925e6db404bf1d,1,1014,2756,562,269,183,732,252,30,18,4,0,1687,183.0,170.0,183.0,0.0,1.0,0.0,0.0,180.0,170.0,188.0,0.0,1.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,6.0,20.0,15.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,5.0,11.0,1
f3c37e23ca30c87d,31123249b0bbf52e,7,630,1401,430,147,53,320,169,141,20,18,3,2250,a331233f597090a5,2,362,771,219,100,43,271,71,20,29,1,0,1591,183.0,170.0,190.0,0.0,0.0,1.0,0.0,183.0,170.0,183.0,0.0,1.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,7.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,6.0,0
405bded9cc7a7c15,326a001926ffb7ec,0,0,0,0,0,0,0,0,0,0,0,0,0,a331233f597090a5,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,170.0,183.0,0.0,0.0,1.0,0.0,183.0,170.0,183.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,6.0,0
9eef9b7967991296,5f3805dda9661cba,0,0,0,0,0,0,0,0,0,0,0,0,0,a331233f597090a5,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0,170.0,178.0,0.0,0.0,1.0,0.0,183.0,170.0,183.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,5.0,1
463fc1fd1f17befb,3c5005b66696d790,0,4,11,0,0,4,4,0,0,0,0,0,0,a331233f597090a5,1,173,344,104,45,24,126,40,7,12,0,0,705,188.0,185.0,188.0,0.0,0.0,1.0,0.0,183.0,170.0,183.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0
4096b302747d47b3,a331233f597090a5,1,69,217,51,3,15,50,11,8,0,0,0,6,c6aee362c7a7d482,0,112,468,52,7,53,75,3,34,5,4,2,1081,183.0,170.0,183.0,0.0,1.0,0.0,0.0,190.0,170.0,198.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0
